horizon_scheme,seed,learning_rate,context_size,horizon,folds_represented,pooled_lifetime_rmse_cycles,pooled_lifetime_mae_cycles,pooled_lifetime_bias_cycles,pooled_rul_mape_percent,pooled_coverage,pooled_interval_width_cycles,num_predictions,num_unique_test_cells
original,52,0.0001,8,80,5,465.2858381474477,395.6186354512962,359.4129058598671,70.27834560172842,0.33727810650887574,582.1522665012593,169,169
original,52,0.0001,8,100,5,199.67291410348457,131.75078178776246,44.36577692698943,23.33492506483305,0.6982248520710059,337.4197519792835,169,169
original,52,0.0001,8,120,5,183.796461592684,119.00080818017857,38.282251489663544,24.65647690519329,0.7455621301775148,310.20525123606774,169,169
original,52,0.0001,8,140,5,166.3927386522867,103.02919729709826,11.218101929862007,40.77596935098167,0.6745562130177515,253.8096538019311,169,169
original,52,0.0001,8,160,5,154.08733810528872,96.19841319443633,0.7008808944662871,14.46916945904917,0.6428571428571429,234.08711763455167,168,168
original,52,0.0001,8,180,5,155.67532799755566,101.5100205304883,21.882258502069522,15.435156567754735,0.6666666666666666,236.4838545416595,168,168
original,52,0.0001,8,200,5,146.56105484538693,92.49395770815094,-2.6507078919916944,14.255857409985534,0.6369047619047619,212.64494885222328,168,168
original,52,0.0001,8,220,5,149.05765428173723,93.20794052248858,11.494492875069728,14.979050722777664,0.6428571428571429,214.00365187530338,168,168
original,52,0.0001,8,240,5,137.9866593677329,85.66777688741468,-9.690424449855719,14.50848662369797,0.6666666666666666,204.28148316892143,168,168
original,52,0.0001,8,260,5,141.619126752064,88.39208983095594,-0.6362230955899542,15.87303576104691,0.6488095238095238,205.87859273149067,168,168
original,52,0.0001,8,280,5,135.08777427115217,86.96214172701724,0.8653695726000298,17.54466763950435,0.6726190476190477,202.5612617851934,168,168
original,52,0.0001,8,300,5,132.03672066510435,82.07651829527573,-16.210799688002787,15.698244193579178,0.6646706586826348,195.37218152175322,167,167
original,52,0.0001,8,320,5,129.89792084066403,85.20125895158499,-13.982613830143961,19.096880348749536,0.6706586826347305,199.8855590509102,167,167
original,52,0.0001,8,340,5,127.2012386415792,83.32065552664615,-18.880930216202938,18.403585095804086,0.6686746987951807,195.6905771895882,166,166
original,52,0.0001,8,360,5,124.3243460358364,80.30131205512963,-33.05877726814721,18.802158286111773,0.6566265060240963,186.10986365564372,166,166
original,52,0.0001,8,380,5,128.0409524973544,81.36794480294145,-41.57194255389443,21.171846726419957,0.6144578313253012,184.73454285121466,166,166
original,52,0.0001,8,400,5,141.400053827056,90.69893303785145,-63.09857820301193,26.879464742281954,0.572289156626506,178.15056375660157,166,166
original,52,0.0001,8,420,5,151.20656033026583,105.43033016002997,-81.03537586093556,47.19482529704842,0.46987951807228917,175.25504907631927,166,166
original,52,0.0001,8,440,5,165.41318969066924,120.24127934401078,-95.19527661307467,93.12142175669511,0.34355828220858897,172.4646838070084,163,163
original,52,0.0001,8,460,5,179.19212876921185,135.20154005610004,-106.77267093465616,183.36633878080036,0.2838709677419355,177.16719994835364,155,155
original,52,0.0001,8,480,5,198.6328732524512,153.746955861516,-128.8230422936918,181.11418051588552,0.2777777777777778,181.36762779161026,144,144
original,52,0.0001,8,500,5,257.6135498861169,181.70381315621944,-171.4500316804431,177.75514905656232,0.29545454545454547,186.92195256933724,132,132
original,52,0.0001,8,520,5,263.59496582769145,191.36474321309262,-178.94790039644658,106.25571754278896,0.272,195.48274444845393,125,125
original,52,0.0001,8,540,5,263.6628881344208,194.2611733150462,-181.76329275344526,78.0126997416738,0.275,202.2076373186439,120,120
original,52,0.0001,8,560,5,289.3196745094385,225.1311005389181,-220.14223314144286,85.42885549708532,0.20512820512820512,192.72266434312178,117,117
original,52,0.0001,8,580,5,294.6495740888555,237.470196097807,-233.6043259639679,118.3768363139711,0.1794871794871795,195.4899001355027,117,117
original,52,0.0001,8,600,5,330.2522269851783,280.55622141115566,-278.70858578510854,188.09967362092573,0.12173913043478261,182.40559581466997,115,115
original,52,0.0001,12,60,5,665.2740125669084,581.1047737946179,544.1687452382907,106.084125166631,0.27218934911242604,676.5004488558817,169,169
original,52,0.0001,12,80,5,469.9240516272773,400.0270871962588,365.17928008228915,70.9455994571403,0.3431952662721893,596.848495005163,169,169
original,52,0.0001,12,100,5,194.59042525893273,127.22364666935283,33.862505537139256,22.36692783582938,0.7218934911242604,329.83508743854594,169,169
original,52,0.0001,12,120,5,180.05623789675982,115.35353131170005,25.263992880877648,23.806027553483425,0.727810650887574,301.8418297345677,169,169
original,52,0.0001,12,140,5,168.26267122008392,102.96206298632225,12.347348429603368,41.752062638458575,0.6686390532544378,254.5207778088018,169,169
original,52,0.0001,12,160,5,155.21911154658056,97.03130422333977,5.0876252578530075,14.576458730022281,0.6547619047619048,234.92351880681494,168,168
original,52,0.0001,12,180,5,148.37982161653048,94.84164141736649,11.883565418180691,14.351925963459697,0.6845238095238095,227.49817558615814,168,168
original,52,0.0001,12,200,5,145.87424717419788,93.16404987816475,0.5662397540549721,14.415566600537295,0.6309523809523809,213.86959221834366,168,168
original,52,0.0001,12,220,5,147.64035703227543,92.61145148332227,9.148012004015877,14.91420210390691,0.6369047619047619,212.90218358976676,168,168
original,52,0.0001,12,240,5,139.6316479363128,88.00081013761127,-7.911988034654781,14.862310091730963,0.6488095238095238,204.97304184296306,168,168
original,52,0.0001,12,260,5,142.10722993800965,89.35726718653488,-3.6262990013281406,16.001738905572548,0.6488095238095238,204.52595646560135,168,168
original,52,0.0001,12,280,5,136.17967667364465,87.04081700772596,-4.913392068283839,17.375030987562404,0.6488095238095238,200.0960011507434,168,168
original,52,0.0001,12,300,5,132.4000044598136,83.49870726322924,-14.131703418580765,16.1507313363782,0.6467065868263473,195.42916306819006,167,167
original,52,0.0001,12,320,5,131.0529672214204,84.18040656923299,-23.10180888216589,18.498222026665854,0.6706586826347305,195.34021355010526,167,167
original,52,0.0001,12,340,5,128.35538967779178,84.29765682477647,-17.044746304228013,18.482167934706812,0.6807228915662651,196.7865289569735,166,166
original,52,0.0001,12,360,5,124.3859931707464,80.60238820341834,-30.943012860864815,18.899359263471922,0.6506024096385542,186.16821500992788,166,166
original,52,0.0001,12,380,5,129.17108062348115,81.8940134274891,-43.46356460017577,21.228727981124283,0.608433734939759,183.51079688200173,166,166
original,52,0.0001,12,400,5,138.53725845735545,88.30520794562804,-58.261644041249085,26.10723242292845,0.5783132530120482,179.163807026979,166,166
original,52,0.0001,12,420,5,151.2343818793918,104.56546433841675,-80.16151356414787,46.19096478979755,0.4578313253012048,174.02451177322058,166,166
original,52,0.0001,12,440,5,166.8883993421423,120.58868629303012,-95.34101932110853,93.75570653899557,0.3496932515337423,172.5392935775961,163,163
original,52,0.0001,12,460,5,178.47325146393982,135.40948636008983,-107.08015359590347,186.99933450388582,0.2838709677419355,177.02549682954543,155,155
original,52,0.0001,12,480,5,198.1993264973516,154.48250403984008,-129.0949009175901,184.0038856777876,0.2777777777777778,181.61353779394435,144,144
original,52,0.0001,12,500,5,251.4815634666317,175.9165922969684,-163.21938069079033,172.03952549973832,0.30303030303030304,186.64065561699306,132,132
original,52,0.0001,12,520,5,261.9604586849535,189.54302692606845,-177.43795968765028,105.47372386275539,0.264,194.80589363978015,125,125
original,52,0.0001,12,540,5,265.62239597308997,196.93961189913026,-185.51939004602784,79.24183221326652,0.275,200.21965381510708,120,120
original,52,0.0001,12,560,5,288.8748944988439,225.21910473681677,-220.34962363590205,85.87273761792855,0.20512820512820512,191.93690163840756,117,117
original,52,0.0001,12,580,5,295.76598568094505,238.69590181660314,-235.43202850249935,119.01286801501665,0.1794871794871795,193.39828488701656,117,117
original,52,0.0001,12,600,5,330.1358485779972,280.14491948711026,-278.6088449351093,187.78517527727837,0.12173913043478261,182.70071650781432,115,115
original,52,0.0001,16,60,5,665.5229926988703,581.4366051313042,544.3460042425011,106.14055794552593,0.27218934911242604,676.2266350790303,169,169
original,52,0.0001,16,80,5,466.81974704816804,397.01489211993936,361.04791918349594,70.50649653578752,0.33727810650887574,592.5762856438871,169,169
original,52,0.0001,16,100,5,193.6143736746261,126.1076754835223,31.93176193423404,22.17116639206969,0.7159763313609467,328.4502086993953,169,169
original,52,0.0001,16,120,5,181.18731738629566,115.93884220902312,23.509809229991667,23.84215967053502,0.7041420118343196,299.0996071613815,169,169
original,52,0.0001,16,140,5,168.0164428461765,103.00305396145983,11.926163290168963,41.664841901520596,0.6686390532544378,254.05301877495418,169,169
original,52,0.0001,16,160,5,157.3707437902918,98.52422880728037,10.054124622777216,14.799908275215367,0.6488095238095238,236.45990261985142,168,168
original,52,0.0001,16,180,5,143.9382241520718,92.48409670661746,8.032052061514996,14.047356582932066,0.6785714285714286,224.7266914165603,168,168
original,52,0.0001,16,200,5,142.61377774996032,90.90067058457187,-0.32249024742288107,14.107519525740125,0.6309523809523809,213.15323767607194,168,168
original,52,0.0001,16,220,5,147.08170974122345,92.1810134157901,8.406164284694832,14.864551322565827,0.6369047619047619,213.3353613778865,168,168
original,52,0.0001,16,240,5,140.0013953795391,88.29575673957058,-5.2856047624686635,14.889435357203547,0.6547619047619048,205.7142606181732,168,168
original,52,0.0001,16,260,5,141.40832731360405,89.05490692484746,-4.962506998051256,15.957999751432864,0.6428571428571429,204.3318346882836,168,168
original,52,0.0001,16,280,5,137.1966437702817,87.80431976168627,-2.8071970213141135,17.58096676930998,0.6369047619047619,201.36772386165188,168,168
original,52,0.0001,16,300,5,132.482382276447,83.41434389137402,-13.172869127028974,16.0405424712994,0.6526946107784432,195.11370507989196,167,167
original,52,0.0001,16,320,5,129.9711274069547,83.76027516457182,-24.933820297146685,18.32571464718796,0.6646706586826348,194.07996480612502,167,167
original,52,0.0001,16,340,5,129.26101484275253,84.40292679333491,-19.379596462253613,18.337070440261183,0.6807228915662651,195.37838424219402,166,166
original,52,0.0001,16,360,5,123.92311381884225,80.37352377153087,-32.225924390625266,18.913675448993843,0.6445783132530121,186.2073193454263,166,166
original,52,0.0001,16,380,5,127.90299705998805,81.00478975885217,-41.34571102323072,21.00862882636627,0.6144578313253012,184.44293005433624,166,166
original,52,0.0001,16,400,5,136.74941273215308,87.23291674034601,-54.637877221436575,26.257094453591773,0.5903614457831325,180.8311366591173,166,166
original,52,0.0001,16,420,5,151.44851233297456,104.08981045782319,-79.81413818552113,45.53468542362242,0.463855421686747,173.63530650890843,166,166
original,52,0.0001,16,440,5,167.06100417131722,120.5257006391671,-95.60934508155731,94.86727194936185,0.3496932515337423,172.54195140948505,163,163
original,52,0.0001,16,460,5,175.12587357295956,132.5014942109558,-103.80188194363916,183.13191843420807,0.3032258064516129,178.29481313944433,155,155
original,52,0.0001,16,480,5,197.38455307792546,154.09964488190255,-128.94116842595116,184.26256518054163,0.2777777777777778,181.56118102309742,144,144
original,52,0.0001,16,500,5,252.92424560089248,177.2555308665095,-164.04785038008126,172.7069246301623,0.29545454545454547,185.61831541734685,132,132
original,52,0.0001,16,520,5,261.9961633508351,189.44337240448067,-177.34224470710188,105.2303776211132,0.264,194.49374402354985,125,125
original,52,0.0001,16,540,5,268.3516333504227,199.10347184774625,-187.78781006658926,79.98208375536746,0.26666666666666666,198.77290827604585,120,120
original,52,0.0001,16,560,5,290.4828429048475,227.06208645077575,-222.72179340918447,86.49003347260754,0.21367521367521367,190.33320177394103,117,117
original,52,0.0001,16,580,5,294.64656194095977,237.20912007233653,-233.69356957150055,118.4658069335905,0.18803418803418803,195.23795937816703,117,117
original,52,0.0001,16,600,5,327.2781793406121,276.5741360106331,-275.0596040106406,185.8585543612684,0.12173913043478261,184.17971553444744,115,115
original,62,2.5e-05,8,60,5,601.0869938964586,524.153994739985,475.5843922351883,96.07146952926782,0.3076923076923077,732.8939717759229,169,169
original,62,2.5e-05,8,80,5,284.7009832796523,215.8446288372079,157.112232051835,37.362996787637,0.6568047337278107,513.3648089543599,169,169
original,62,2.5e-05,8,100,5,181.49334056056082,117.83389006535825,18.905973961748614,22.294087475754583,0.7041420118343196,308.3734558828857,169,169
original,62,2.5e-05,8,120,5,187.55021111368703,115.5957399277601,31.31499773258477,27.37784177830355,0.7100591715976331,276.41281698147907,169,169
original,62,2.5e-05,8,140,5,164.3472141325469,99.39365447889021,19.27288328736634,54.244517298206006,0.650887573964497,220.11504599696886,169,169
original,62,2.5e-05,8,160,5,151.22557076064874,93.75608492799272,11.510594462503397,13.793704391889833,0.6190476190476191,192.95270238704842,168,168
original,62,2.5e-05,8,180,5,151.8795155172844,94.48544018124791,30.490725716879925,14.407348947976265,0.625,189.2868936373362,168,168
original,62,2.5e-05,8,200,5,137.57777933756594,86.11737624442073,17.477708837970503,13.621754005317923,0.5892857142857143,175.31613463961375,168,168
original,62,2.5e-05,8,220,5,132.79153793686726,83.24579671869336,24.37136964821273,13.81692740524984,0.5892857142857143,173.55251440582686,168,168
original,62,2.5e-05,8,240,5,121.78327496846396,76.44136650047899,10.971447865586,13.485265970126825,0.5833333333333334,164.0865265797457,168,168
original,62,2.5e-05,8,260,5,119.11184974919209,74.17544750972912,11.273905639397636,13.789197869749636,0.6071428571428571,163.64336211516775,168,168
original,62,2.5e-05,8,280,5,118.0692218529365,73.45879044789147,15.670584012645437,15.165105409128715,0.6071428571428571,165.8930422974864,168,168
original,62,2.5e-05,8,300,5,117.35509122943863,72.70394343162357,8.967768830889812,14.46928483425014,0.6467065868263473,160.78279653722558,167,167
original,62,2.5e-05,8,320,5,115.66298779991362,70.90157584858414,-1.4138272855438454,15.29570893005405,0.6287425149700598,160.83826218653286,167,167
original,62,2.5e-05,8,340,5,114.77088105884602,71.7146950987647,-14.071408070840441,16.440598376325546,0.6506024096385542,157.7138805843363,166,166
original,62,2.5e-05,8,360,5,126.93172118227275,80.70484048548958,-38.32625151344939,19.444001303035492,0.5662650602409639,155.16891256783123,166,166
original,62,2.5e-05,8,380,5,137.10936520377413,86.40066316988637,-46.905776597914056,22.18519829965825,0.5602409638554217,155.95839351187055,166,166
original,62,2.5e-05,8,400,5,143.71403175791667,91.37421964175417,-55.38088282155064,26.316973268881654,0.5481927710843374,159.40979405864192,166,166
original,62,2.5e-05,8,420,5,184.658020072634,124.12929440643791,-105.6562603282458,45.60466468343121,0.3674698795180723,158.80237887348272,166,166
original,62,2.5e-05,8,440,5,195.62315844726686,137.88342968868233,-119.82062181870631,77.29288042091325,0.31901840490797545,166.50786430462162,163,163
original,62,2.5e-05,8,460,5,211.6699042221594,154.24803252624136,-137.38050502660602,144.19279874064625,0.23870967741935484,171.2510304987861,155,155
original,62,2.5e-05,8,480,5,222.76044956047235,167.44190086261602,-150.9064446848483,148.13707144463964,0.2222222222222222,176.80573500165914,144,144
original,62,2.5e-05,8,500,5,241.14044693071284,181.33823119547384,-174.0823900699215,134.3167310840491,0.2196969696969697,182.4852198290193,132,132
original,62,2.5e-05,8,520,5,264.6475641140486,203.94720125543648,-197.91499698034235,98.41674560120717,0.192,190.74663647237102,125,125
original,62,2.5e-05,8,540,5,287.66371622210966,224.84815022636843,-220.70273594561397,78.92146762888724,0.125,189.17882861704499,120,120
original,62,2.5e-05,8,560,5,307.954468405343,241.35184461377318,-239.82066251866428,84.08172041312608,0.11965811965811966,197.64575251130566,117,117
original,62,2.5e-05,8,580,5,322.43729802751875,257.6928481452953,-257.6483378852631,116.62847315515042,0.09401709401709402,197.1381960983547,117,117
original,62,2.5e-05,8,600,5,335.51174534652927,270.43414069277975,-270.43414069277975,160.71894870520865,0.08695652173913043,208.5609816632111,115,115
original,62,2.5e-05,12,60,5,589.8406406553171,513.9297425256902,463.4731906370288,94.13783922184649,0.3136094674556213,725.413092513858,169,169
original,62,2.5e-05,12,80,5,281.5666893545031,211.8542365757796,153.13062371763635,36.50919847341952,0.6627218934911243,508.6303539044789,169,169
original,62,2.5e-05,12,100,5,181.17367068676714,118.1945660306985,14.820801549423923,22.384846242848813,0.6982248520710059,304.7658276484064,169,169
original,62,2.5e-05,12,120,5,183.7506022566558,112.87651323476962,23.25758433172916,26.679767974082374,0.6982248520710059,270.24495554887255,169,169
original,62,2.5e-05,12,140,5,166.38625180925632,99.75685632396922,21.6485195383916,55.21441578659714,0.6568047337278107,221.4243723254799,169,169
original,62,2.5e-05,12,160,5,152.4340848000392,94.26657727989243,14.311576837209914,13.877733001552054,0.6309523809523809,193.75355140999184,168,168
original,62,2.5e-05,12,180,5,148.28579704000023,91.97419924939443,24.427916008417167,14.042214034620514,0.6309523809523809,187.15091510944052,168,168
original,62,2.5e-05,12,200,5,138.21725798045748,87.04558505386957,19.897493139488628,13.792992763128812,0.6130952380952381,175.73426017339344,168,168
original,62,2.5e-05,12,220,5,132.81920750144192,83.08515126946975,22.74744095941611,13.776556060251997,0.6011904761904762,172.3279396602718,168,168
original,62,2.5e-05,12,240,5,121.88351403326779,76.25098952860972,11.488975268098798,13.513789557840811,0.5773809523809523,164.39691953246037,168,168
original,62,2.5e-05,12,260,5,119.31410243804721,74.1822219640929,10.035922963191215,13.807089492405083,0.6130952380952381,162.5327666559769,168,168
original,62,2.5e-05,12,280,5,117.29497531284704,72.78554150670377,12.136204401302464,14.899899363976035,0.6130952380952381,163.84724798467172,168,168
original,62,2.5e-05,12,300,5,116.86129153627851,72.45600800235923,9.364399824398665,14.449981963228742,0.6347305389221557,160.30209028773416,167,167
original,62,2.5e-05,12,320,5,115.74850349878507,71.16664167958075,-5.539343424417285,15.242189694332808,0.6227544910179641,159.2938684295983,167,167
original,62,2.5e-05,12,340,5,114.7561882230537,71.28764025438215,-14.801507613617762,16.313976516463438,0.6385542168674698,157.23896534763028,166,166
original,62,2.5e-05,12,360,5,126.07855258008328,80.07116986104757,-36.68663116869418,19.322143909501115,0.572289156626506,156.0360125203255,166,166
original,62,2.5e-05,12,380,5,139.43362554513158,88.77392398142665,-50.272886457474726,22.87204755835459,0.5542168674698795,154.7639314293201,166,166
original,62,2.5e-05,12,400,5,141.8445428741414,90.35272781392071,-52.38040558404357,26.16564488404566,0.5602409638554217,161.1425272620502,166,166
original,62,2.5e-05,12,420,5,183.65122495465542,123.5874427764048,-105.04988422241684,45.44418256186311,0.3614457831325301,159.36824972686566,166,166
original,62,2.5e-05,12,440,5,197.4837330693336,139.4810874573788,-122.05131747531712,77.61961921151267,0.3128834355828221,164.0490420268161,163,163
original,62,2.5e-05,12,460,5,212.19557835389395,155.0216925750233,-138.8879452723031,144.70498423723458,0.24516129032258063,169.91796445244643,155,155
original,62,2.5e-05,12,480,5,224.08391548151278,168.68497979136023,-152.94237623176826,149.47628279349584,0.2152777777777778,175.79467118648742,144,144
original,62,2.5e-05,12,500,5,234.8904087052528,175.98919089344076,-166.1515225017099,129.62962080546373,0.25757575757575757,189.65703826059237,132,132
original,62,2.5e-05,12,520,5,265.00299852000467,205.49874858193462,-199.37180013585908,99.70875241085938,0.184,189.59661930628528,125,125
original,62,2.5e-05,12,540,5,290.64787331826625,228.06908290712605,-224.3488854743383,80.15608088638608,0.10833333333333334,185.65997610883568,120,120
original,62,2.5e-05,12,560,5,309.0663987812372,243.0500179947887,-241.57763513009516,85.08118293745707,0.10256410256410256,193.76338122969995,117,117
original,62,2.5e-05,12,580,5,321.10993033705887,255.92562901920127,-255.70642806233275,115.86377944167432,0.09401709401709402,199.6117550906317,117,117
original,62,2.5e-05,12,600,5,337.318165344748,272.5713896248894,-272.5713896248894,162.83255425100495,0.08695652173913043,206.03289049906172,115,115
original,62,2.5e-05,16,60,5,597.2740426522951,519.8358801768818,470.5483424982139,95.29146694504405,0.3076923076923077,730.3278158273217,169,169
original,62,2.5e-05,16,80,5,278.1368126740035,207.779774377352,146.7614469403868,35.80432964800494,0.650887573964497,499.87982352791545,169,169
original,62,2.5e-05,16,100,5,180.10304988150995,117.72410263775319,11.933627974295106,22.171347544351786,0.6923076923076923,300.92867595451855,169,169
original,62,2.5e-05,16,120,5,184.07471079315303,113.0967218915372,23.51716504022701,26.751499733830496,0.6982248520710059,269.4646367175726,169,169
original,62,2.5e-05,16,140,5,166.53427806973164,99.8873704416493,22.292173382179968,55.568098909323474,0.6449704142011834,221.73344512314569,169,169
original,62,2.5e-05,16,160,5,152.86302401910888,94.26797304034417,15.653825182592046,13.903921224557703,0.625,194.2670327846234,168,168
original,62,2.5e-05,16,180,5,145.8346893029786,91.4366503279956,21.83793515350822,14.02716285002871,0.625,186.1676233558244,168,168
original,62,2.5e-05,16,200,5,138.10362443673748,87.17431091701363,20.744114979061546,13.837841866694486,0.6071428571428571,176.21723751349722,168,168
original,62,2.5e-05,16,220,5,132.90547624965546,83.04534986534787,22.162666324408455,13.767809305941942,0.5952380952380952,172.0850078930837,168,168
original,62,2.5e-05,16,240,5,122.47322052963166,76.3354578951289,13.057325199702026,13.525906725450302,0.5773809523809523,164.68675607387925,168,168
original,62,2.5e-05,16,260,5,119.01781744876887,73.78665482332065,9.92949625257058,13.816754122317795,0.625,162.90105869172118,168,168
original,62,2.5e-05,16,280,5,117.90688590054529,73.25458325017685,12.633742507998713,14.997031155454788,0.6130952380952381,164.12467710005097,168,168
original,62,2.5e-05,16,300,5,116.56176729292216,72.26641642921635,9.567933244029195,14.430726466581659,0.6347305389221557,160.98574535109947,167,167
original,62,2.5e-05,16,320,5,116.07450607097958,71.61363552380982,-7.026184108552792,15.329710542246447,0.6167664670658682,158.47922469868732,167,167
original,62,2.5e-05,16,340,5,114.85262314840385,71.02007851650761,-15.400512208565903,16.191034798399638,0.6385542168674698,157.17909950379826,166,166
original,62,2.5e-05,16,360,5,126.67394394865696,80.53228162072216,-38.05415544137841,19.447833282147858,0.5662650602409639,155.07908289981094,166,166
original,62,2.5e-05,16,380,5,138.6213051345357,88.2040385338439,-49.70766407340266,22.767749415978557,0.5481927710843374,155.1892900624058,166,166
original,62,2.5e-05,16,400,5,142.45119784802017,90.71378021521662,-52.73644032393428,26.27950426647199,0.5542168674698795,161.34399499406362,166,166
original,62,2.5e-05,16,420,5,182.99178729758972,123.15552419728161,-104.02972367277427,45.404923605864454,0.3614457831325301,159.61175713314736,166,166
original,62,2.5e-05,16,440,5,197.9134807900541,139.02101075850035,-120.93781981574465,77.00210716129473,0.3128834355828221,164.7422509403366,163,163
original,62,2.5e-05,16,460,5,211.60180471176423,154.38138805537127,-138.1191151867741,143.7382824256353,0.25806451612903225,170.9270210075491,155,155
original,62,2.5e-05,16,480,5,223.07143050939038,167.89471008551908,-151.88426653371053,148.45358122984013,0.2222222222222222,177.63360929595436,144,144
original,62,2.5e-05,16,500,5,237.04571782658786,177.7600547506243,-168.04708454480956,130.61011328477474,0.25,188.3798204364428,132,132
original,62,2.5e-05,16,520,5,265.4098446376489,206.15768060947525,-200.1514976084696,100.08424594698235,0.176,189.56445841609286,125,125
original,62,2.5e-05,16,540,5,292.5279390452667,229.4097860581974,-225.94522771434853,80.40548821151387,0.1,184.35454697042024,120,120
original,62,2.5e-05,16,560,5,311.4604106152271,245.6445896752178,-244.20684762156185,86.21832630057239,0.10256410256410256,192.61914148413115,117,117
original,62,2.5e-05,16,580,5,320.7336912713045,255.6075304314328,-255.44163737256275,115.6142290334075,0.09401709401709402,198.44760528216915,117,117
original,62,2.5e-05,16,600,5,335.78444796384787,270.78838573059824,-270.78838573059824,161.9345309956871,0.08695652173913043,207.78114505840108,115,115
original,62,5e-05,8,60,5,536.1045786380141,465.96992289287897,405.4839901068281,83.75939315069634,0.2485207100591716,629.6416686381692,169,169
original,62,5e-05,8,80,5,311.0044327633991,229.87818457862315,161.01978298369266,38.62583711351772,0.650887573964497,507.5757235700284,169,169
original,62,5e-05,8,100,5,204.87610840893663,133.50495980120215,44.61015533663995,24.561497668722758,0.7041420118343196,323.5581270003,169,169
original,62,5e-05,8,120,5,199.24625460996444,125.86983287445433,48.981423403934635,28.951268841924065,0.6449704142011834,277.737722941546,169,169
original,62,5e-05,8,140,5,179.27554976974406,109.08643089833154,21.586144540120202,55.52120646437459,0.6568047337278107,219.7103621339279,169,169
original,62,5e-05,8,160,5,165.2617635436099,101.56815862213664,9.201041269654937,14.919063258795548,0.6190476190476191,195.7555035092368,168,168
original,62,5e-05,8,180,5,167.0563632528907,102.36377769748512,31.453166804384658,15.346289330706503,0.6369047619047619,198.1066093299091,168,168
original,62,5e-05,8,200,5,163.9081477567922,97.34505525356562,19.88913790285284,14.940734482012324,0.6309523809523809,180.47913755519318,168,168
original,62,5e-05,8,220,5,159.73921915627542,94.81666025984258,25.597712987297005,15.367654255985178,0.6309523809523809,177.23844094292394,168,168
original,62,5e-05,8,240,5,142.63239400971906,86.7532901136649,9.19197503142669,14.64602484724104,0.6130952380952381,166.59099585302857,168,168
original,62,5e-05,8,260,5,145.69257203419,86.2525463805488,11.56997298876565,15.087558227786477,0.6369047619047619,166.64664344132748,168,168
original,62,5e-05,8,280,5,140.8951936519475,84.89386671266946,17.3489693638773,16.08508256632851,0.6547619047619048,170.85280040276987,168,168
original,62,5e-05,8,300,5,136.7828260859792,83.17196831629407,6.100885428214897,16.109960646457814,0.6227544910179641,163.0084644178219,167,167
original,62,5e-05,8,320,5,120.00061057987831,73.01361308367105,-6.687242299401208,15.556916166953066,0.6646706586826348,165.07376409122418,167,167
original,62,5e-05,8,340,5,118.6694452362743,75.01605096870249,-24.668933035444496,16.885017068811496,0.5903614457831325,160.3425889004865,166,166
original,62,5e-05,8,360,5,134.7832821238376,86.31172541336092,-56.52386886644213,19.788101273882393,0.572289156626506,157.34063383340845,166,166
original,62,5e-05,8,380,5,149.98313615304733,94.20395072582244,-63.78436694402091,22.85955632158354,0.5481927710843374,158.19568100328217,166,166
original,62,5e-05,8,400,5,162.208760415004,104.33799541276935,-78.01037211171416,28.08220582724093,0.5120481927710844,156.43303133376665,166,166
original,62,5e-05,8,420,5,202.1509142335851,138.20676555715067,-127.03025585193306,50.497506955683214,0.3253012048192771,153.65127346843076,166,166
original,62,5e-05,8,440,5,218.80380397131802,154.19726690379358,-144.3893406939358,74.1241097896441,0.22699386503067484,154.9986565722108,163,163
original,62,5e-05,8,460,5,239.66480935628456,177.91485412174896,-171.47023158846858,184.4686084812633,0.16129032258064516,155.63039740067583,155,155
original,62,5e-05,8,480,5,253.13150144318809,192.42649715638746,-185.32913848682063,177.25235319215983,0.1388888888888889,162.85179509545753,144,144
original,62,5e-05,8,500,5,288.7834181028367,223.18623277831443,-219.15495522901958,178.95273009423443,0.10606060606060606,164.18801092272653,132,132
original,62,5e-05,8,520,5,317.6974901001784,252.17955008656455,-248.30810115391867,116.58737483185104,0.064,162.85452725501065,125,125
original,62,5e-05,8,540,5,343.83102356270376,275.2454655609102,-273.5297782907088,96.43865559287438,0.06666666666666667,158.56530370429562,120,120
original,62,5e-05,8,560,5,351.48766876542265,282.34795454754254,-279.4418072566183,99.83092109694105,0.10256410256410256,191.76983568277333,117,117
original,62,5e-05,8,580,5,379.389876810001,315.22339555072386,-315.22339555072386,145.7350858576535,0.05128205128205128,161.16219976820722,117,117
original,62,5e-05,8,600,5,395.03260374639257,331.45123783578043,-331.45123783578043,199.46583216725904,0.05217391304347826,172.6734678509419,115,115
original,62,5e-05,12,60,5,528.3747375840959,457.8332329301909,395.38854367895857,82.32594521370285,0.25443786982248523,628.2029863622753,169,169
original,62,5e-05,12,80,5,309.06976438980917,229.14189212876175,160.9087253430238,38.29931016214916,0.6449704142011834,508.5023381577185,169,169
original,62,5e-05,12,100,5,201.8764200560447,132.32606391789332,39.111858022068176,24.321006964495346,0.6863905325443787,317.00621154433287,169,169
original,62,5e-05,12,120,5,196.294533770636,124.39304109467437,40.40478226434273,28.496805556239536,0.6449704142011834,271.70180074361434,169,169
original,62,5e-05,12,140,5,180.7516043106505,110.23622743229937,28.828824933665548,56.82036788864207,0.6390532544378699,224.14454036269942,169,169
original,62,5e-05,12,160,5,167.2692294413638,101.92542920313447,13.19432069399724,15.020309750090238,0.625,197.43759981370698,168,168
