horizon_scheme,seed,learning_rate,fold,context_size,run_tag,run_dir,evaluation_dir,prediction_csv,best_step,best_validation_rmse_cycles,mean_horizon_lifetime_rmse_cycles,mean_horizon_lifetime_mae_cycles,mean_rmse_below_training_range_cycles,mean_rmse_at_trained_horizons_cycles,mean_rmse_above_training_range_cycles,pooled_lifetime_rmse_cycles,pooled_lifetime_mae_cycles,pooled_lifetime_bias_cycles,pooled_coverage,pooled_interval_width_cycles,num_predictions,num_test_cells,num_evaluation_horizons,num_valid_horizons,num_skipped_horizons,minimum_actual_context_cells,mean_actual_context_cells,status,error
original,62,2.5e-05,2,8,horiginal_s62_lr2p5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f2/20260830_183210_050138_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_8/per_cell_predictions.csv,13000,110.3422263351476,271.34584886348745,195.7749565285173,406.63013090387517,190.31706495647074,312.7290527899147,281.80312900573307,186.11744595327602,-87.0551995748745,0.38531073446327685,205.61680734139907,885,34,28,28,0,8,8.0,completed,
original,62,2.5e-05,2,12,horiginal_s62_lr2p5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f2/20260830_183210_050138_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_12/per_cell_predictions.csv,13000,110.3422263351476,271.826540564431,196.1654750576022,409.52704794754396,190.3758024308524,313.19701421130696,282.5208425324191,186.4766712654528,-87.1803783967597,0.38531073446327685,204.6456476772328,885,34,28,28,0,12,12.0,completed,
original,62,2.5e-05,2,16,horiginal_s62_lr2p5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f2/20260830_183210_050138_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f2/context_16/per_cell_predictions.csv,13000,110.3422263351476,272.062122333692,196.39688006949174,407.0668332475741,190.44242552845756,313.9159385356797,282.71952293667755,186.6313724080668,-87.35878085214135,0.37740112994350283,203.7736337044997,885,34,28,28,0,16,16.0,completed,
original,62,2.5e-05,3,8,horiginal_s62_lr2p5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f3/20260830_184751_452824_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_8/per_cell_predictions.csv,7500,131.20265167561445,221.76972910997867,164.11218579726116,590.0693829180915,152.5395764893824,223.4318871906675,259.8573579986452,155.12793698168164,-18.904459299771055,0.5303210463733651,266.00722554538726,841,34,28,28,0,8,8.0,completed,
original,62,2.5e-05,3,12,horiginal_s62_lr2p5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f3/20260830_184751_452824_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_12/per_cell_predictions.csv,7500,131.20265167561445,220.81074437773933,163.09843438646908,571.8501223205494,152.48612434763544,224.1102153407741,256.4329829425586,153.88238217100871,-21.02884723967555,0.5326991676575505,264.6085980359925,841,34,28,28,0,12,12.0,completed,
original,62,2.5e-05,3,16,horiginal_s62_lr2p5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f3/20260830_184751_452824_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f3/context_16/per_cell_predictions.csv,7500,131.20265167561445,221.49104355864202,163.98313920183526,582.4383548949588,151.46860249298246,224.7145254952834,259.0263273585776,154.80410440369909,-21.10684902675787,0.5243757431629013,264.82944971154535,841,34,28,28,0,16,16.0,completed,
original,62,2.5e-05,4,8,horiginal_s62_lr2p5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f4/20260830_185944_453220_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_8/per_cell_predictions.csv,15500,98.78370311092567,178.3556889784483,133.76782787423582,371.06869982364424,123.37506067399141,192.97974828902392,195.35100451783973,127.80439192796308,-28.263880078029384,0.441588785046729,164.21917329297202,856,33,28,28,0,8,8.0,completed,
original,62,2.5e-05,4,12,horiginal_s62_lr2p5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f4/20260830_185944_453220_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_12/per_cell_predictions.csv,15500,98.78370311092567,177.2741140375209,133.16835612847257,361.7260013287546,122.74038477284967,192.6719305261153,193.32332722307322,127.16382477444928,-30.618155850167398,0.44742990654205606,163.81942095834748,856,33,28,28,0,12,12.0,completed,
original,62,2.5e-05,4,16,horiginal_s62_lr2p5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f4/20260830_185944_453220_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f4/context_16/per_cell_predictions.csv,15500,98.78370311092567,177.78497808575204,133.41854808072057,365.8416378881447,122.84798913463318,192.99788200958682,194.11255730198917,127.41968426082606,-30.203629986580033,0.44742990654205606,163.89783817303342,856,33,28,28,0,16,16.0,completed,
original,62,5e-05,0,8,horiginal_s62_lr5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f0/20260830_191645_202904_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_8/per_cell_predictions.csv,8000,149.96974197789956,168.89214129883368,135.31045568717448,315.1969458034903,124.96517857831815,181.5979400265909,180.8641612535061,131.7836607219167,-21.907282444852257,0.33851276359600446,141.37007794586526,901,34,28,28,0,8,8.0,completed,
original,62,5e-05,0,12,horiginal_s62_lr5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f0/20260830_191645_202904_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_12/per_cell_predictions.csv,8000,149.96974197789956,172.22254498977648,137.93598659280062,326.0856448246558,124.524452139096,186.68606643562495,184.9677937235182,134.02960470753214,-24.3187300043604,0.32408435072142067,137.06385845015697,901,34,28,28,0,12,12.0,completed,
original,62,5e-05,0,16,horiginal_s62_lr5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f0/20260830_191645_202904_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f0/context_16/per_cell_predictions.csv,8000,149.96974197789956,172.6346749556843,138.15527477714343,327.20369429258653,124.4853536159952,187.33497469320264,185.60922822463877,134.2253502320877,-24.75223787163033,0.3274139844617092,136.54609237078142,901,34,28,28,0,16,16.0,completed,
original,62,5e-05,1,8,horiginal_s62_lr5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f1/20260830_192859_678469_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_8/per_cell_predictions.csv,3500,159.49865582033155,184.60848868399506,150.56356009691106,463.3314863851548,135.3726923831346,183.5516729444715,210.90892181780274,144.64219088948957,-27.184222538865185,0.550561797752809,286.98204550938755,890,34,28,28,0,8,8.0,completed,
original,62,5e-05,1,12,horiginal_s62_lr5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f1/20260830_192859_678469_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_12/per_cell_predictions.csv,3500,159.49865582033155,183.20784970658426,149.76658932411917,457.94825538402984,133.20432448104944,183.24504744831697,209.5698915193042,143.74469359555889,-29.147183044423343,0.549438202247191,284.9644011277054,890,34,28,28,0,12,12.0,completed,
original,62,5e-05,1,16,horiginal_s62_lr5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f1/20260830_192859_678469_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f1/context_16/per_cell_predictions.csv,3500,159.49865582033155,182.58854885537497,149.2722324815473,451.6601280928841,132.77342278672702,183.24343074071564,208.85926913084205,143.13661388238805,-29.973130975334495,0.5516853932584269,283.97042104248305,890,34,28,28,0,16,16.0,completed,
original,62,5e-05,2,8,horiginal_s62_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f2/20260830_193810_205564_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_8/per_cell_predictions.csv,7000,145.73383948600312,295.566033498389,210.83353700441108,371.02475897624953,208.36351312227143,349.45338504382715,302.4702886386273,199.31234642159296,-120.73294477527494,0.3231638418079096,162.28377675250792,885,34,28,28,0,8,8.0,completed,
original,62,5e-05,2,12,horiginal_s62_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f2/20260830_193810_205564_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_12/per_cell_predictions.csv,7000,145.73383948600312,295.7756855953574,211.00862238429542,367.9441350575577,208.17727626389512,350.392059176803,302.55534002239267,199.3809586593505,-121.83247904686641,0.32090395480225986,161.3570092667329,885,34,28,28,0,12,12.0,completed,
original,62,5e-05,2,16,horiginal_s62_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f2/20260830_193810_205564_f2_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f2/context_16/per_cell_predictions.csv,7000,145.73383948600312,295.9861928920313,211.438920321805,370.2173686796358,207.84566238371218,350.7250918264512,302.9740632230054,199.7155620043704,-121.6381577083641,0.319774011299435,160.91411544702294,885,34,28,28,0,16,16.0,completed,
original,62,5e-05,3,8,horiginal_s62_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f3/20260830_194947_127598_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_8/per_cell_predictions.csv,4000,143.15717002552344,265.518524035388,191.47202431497882,557.1633160854648,203.88660529866047,271.8292921689779,286.6490370181673,179.35523254967126,-18.347977658496518,0.5267538644470868,260.3288317239806,841,34,28,28,0,8,8.0,completed,
original,62,5e-05,3,12,horiginal_s62_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f3/20260830_194947_127598_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_12/per_cell_predictions.csv,4000,143.15717002552344,265.4532459882574,191.4076714605638,545.0070888740156,203.02815445549962,273.95780072751194,285.56335702731985,178.81987008175696,-20.64045109740386,0.5219976218787158,258.96130531045185,841,34,28,28,0,12,12.0,completed,
original,62,5e-05,3,16,horiginal_s62_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f3/20260830_194947_127598_f3_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f3/context_16/per_cell_predictions.csv,4000,143.15717002552344,266.1560039879908,192.32860617747411,552.8857020911485,202.1664522800588,274.85104882672,287.3031948490406,179.71028471237193,-21.00219679787194,0.5136741973840666,258.07177755624616,841,34,28,28,0,16,16.0,completed,
original,62,5e-05,4,8,horiginal_s62_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f4/20260830_195917_885869_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_8/per_cell_predictions.csv,6000,102.17582829198099,175.0166717306206,132.00721435474594,362.08370996579663,118.03126763109593,191.86369630558187,193.85868898883865,124.14794334207433,-38.77879866316714,0.5654205607476636,206.6027606703674,856,33,28,28,0,8,8.0,completed,
original,62,5e-05,4,12,horiginal_s62_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f4/20260830_195917_885869_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_12/per_cell_predictions.csv,6000,102.17582829198099,172.40095268672255,130.41950117804532,350.1833889038055,115.3821759094658,190.51039749443308,190.811712329135,122.51947088808328,-41.836964164044474,0.5630841121495327,204.7901806207131,856,33,28,28,0,12,12.0,completed,
original,62,5e-05,4,16,horiginal_s62_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr5em05_f4/20260830_195917_885869_f4_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr5em05_f4/context_16/per_cell_predictions.csv,6000,102.17582829198099,172.12229380921852,130.6178192843696,352.29366137893857,113.87816840829268,190.8118034272681,191.11313508833933,122.58994194218911,-42.4539883902859,0.5642523364485982,204.52267915821375,856,33,28,28,0,16,16.0,completed,
