cell_id,current_cycle,cycle_alpha,beta,q_cut,q_end,forecast_points,current_soh_absolute_error,mean_predictive_std,mean_epistemic_std,mean_aleatoric_std,mean_prior_latent_std,interval_width,coverage_50,coverage_80,coverage_90,coverage_95,soh_mae,soh_rmse,soh_nll,soh_crps
MATR_b4c3,456,0.5,0.5,0.6502968636363636,0.9360764545454545,456,0.0049477219581604,0.03867056220769882,0.0014904395211488008,0.0386379137635231,0.14855262637138367,0.15158583223819733,0.5,0.7609649122807017,0.8135964912280702,0.8464912280701754,0.06320146569295933,0.11076097398582815,-1.7901700304912878,0.046873140064131104
MATR_b4c3,638,0.7,0.25,0.2899863818181818,0.9070996272727272,274,0.002426326274871826,0.04272821545600891,0.0012557232985273004,0.04270593449473381,0.12584078311920166,0.16749155521392822,0.072992700729927,0.17153284671532848,0.24087591240875914,0.7262773722627737,0.09043019324758628,0.12482397872922335,-0.8110996954682478,0.06746770672838374
MATR_b4c3,638,0.7,0.5,0.6574950454545454,0.9070996272727272,274,0.0023842453956604004,0.043123263865709305,0.0014888137811794877,0.043091967701911926,0.12584146857261658,0.16904011368751526,0.07664233576642336,0.17518248175182483,0.24817518248175183,0.7372262773722628,0.0899026051272441,0.12427798426171194,-0.8579760012164025,0.06678930019466499
MATR_b4c32,252,0.3,0.25,0.3122813909090909,0.956752909090909,588,0.004834294319152832,0.041129082441329956,0.0015496403211727738,0.041096169501543045,0.15492087602615356,0.16122303903102875,0.7278911564625851,0.923469387755102,0.9608843537414966,0.9897959183673469,0.03033673347664528,0.05374067922148328,-2.4226513158603087,0.021093539576401282
MATR_b4c32,252,0.3,0.5,0.7018316363636363,0.956752909090909,588,0.00490570068359375,0.04130617156624794,0.001541851437650621,0.041273828595876694,0.15492185950279236,0.16191720962524414,0.7227891156462585,0.9251700680272109,0.9608843537414966,0.9897959183673469,0.030366260482340444,0.05361938327368015,-2.421252785050107,0.021080535104050238
MATR_b4c32,420,0.5,0.25,0.3123046909090909,0.9479456363636362,420,0.005316674709320068,0.053704116493463516,0.0014705067733302712,0.05367765575647354,0.13449308276176453,0.21051627397537231,0.7261904761904762,1.0,1.0,1.0,0.02939466607002985,0.04672635142185388,-2.3044892395916725,0.02038723137001917
MATR_b4c32,420,0.5,0.5,0.7077971909090908,0.9479456363636362,420,0.005359530448913574,0.05409085378050804,0.0011502791894599795,0.0540747307240963,0.13449373841285706,0.2120322436094284,0.7238095238095238,1.0,1.0,1.0,0.029460563971882774,0.04655893363941229,-2.298304798221853,0.020449287597017314
MATR_b4c32,588,0.7,0.25,0.3140914181818182,0.9270338181818181,252,0.0002931356430053711,0.0646994560956955,0.001003301003947854,0.0646880641579628,0.10837212949991226,0.25361719727516174,0.9444444444444444,1.0,1.0,1.0,0.0279232824132556,0.04357776677920578,-2.0960680384042214,0.0208568971225712
MATR_b4c32,588,0.7,0.5,0.7036911363636363,0.9270338181818181,252,0.0001609325408935547,0.06473720073699951,0.0012325502466410398,0.06472022086381912,0.10837259888648987,0.25376516580581665,0.9444444444444444,1.0,1.0,1.0,0.02784955572514307,0.04352768740423997,-2.097168806618235,0.020838877534119154
MATR_b4c34,300,0.3,0.25,0.2938178727272727,0.9473111818181819,698,0.004840970039367676,0.04543403536081314,0.001590658095665276,0.04540340229868889,0.15822914242744446,0.1780981570482254,0.7349570200573066,0.9426934097421203,0.9770773638968482,1.0,0.029977236060495023,0.04813889608334504,-2.312925816542291,0.020700850793148963
MATR_b4c34,300,0.3,0.5,0.6614928909090909,0.9473111818181819,698,0.004838168621063232,0.04586881771683693,0.0017266389913856983,0.0458328016102314,0.15822911262512207,0.17980244755744934,0.7220630372492837,0.9455587392550143,0.9785100286532952,1.0,0.030099349069731968,0.04798757486724972,-2.308002571296523,0.020740730227678663
MATR_b4c34,499,0.5,0.25,0.28759179090909087,0.9352380909090907,499,0.004478394985198975,0.03370793163776398,0.0013402905315160751,0.0336795337498188,0.155043825507164,0.1321326643228531,0.7194388777555111,0.845691382765531,0.9098196392785571,0.9539078156312625,0.032111558622731,0.057108866352092585,-2.394710000806859,0.022939801202390912
MATR_b4c34,499,0.5,0.5,0.6496462454545454,0.9352380909090907,499,0.004473388195037842,0.03383876755833626,0.0012558144517242908,0.03381400182843208,0.15504373610019684,0.13264554738998413,0.7234468937875751,0.8496993987975952,0.9138276553106213,0.9579158316633266,0.03183332712712412,0.056819822776709945,-2.4000271415501064,0.022774030693310465
MATR_b4c34,698,0.7,0.25,0.2772357818181818,0.9149563636363635,300,0.0036225318908691406,0.019211869686841965,0.0008705439395271242,0.019191812723875046,0.15107980370521545,0.0753091499209404,0.06333333333333334,0.17,0.22,0.26,0.07383705417315166,0.0947555209758468,3.034700157519367,0.0634346890255016
MATR_b4c34,698,0.7,0.5,0.6339691454545454,0.9149563636363635,300,0.0036593079566955566,0.01921571046113968,0.00100368179846555,0.019188959151506424,0.1510774940252304,0.07532420754432678,0.06333333333333334,0.16666666666666666,0.22,0.26,0.07385840753714244,0.09475528641504358,3.036239741439465,0.06344969232092419
MATR_b4c42,275,0.3,0.25,0.31603764545454543,0.9526141818181818,641,0.004716455936431885,0.04181995615363121,0.001374353771097958,0.04179510101675987,0.15708604454994202,0.1639312207698822,0.7722308892355694,0.8252730109204368,0.8549141965678627,0.8798751950078003,0.050040099159603744,0.09949736893635149,-1.9579624861463811,0.038943823395937
MATR_b4c42,275,0.3,0.5,0.7003214727272726,0.9526141818181818,641,0.0048174262046813965,0.04189665988087654,0.0015236802864819765,0.04186616092920303,0.15708336234092712,0.16423189640045166,0.7722308892355694,0.8252730109204368,0.8549141965678627,0.8814352574102964,0.05003210414032482,0.09940784617198205,-1.960790036352922,0.03889464053731888
MATR_b4c42,458,0.5,0.25,0.3088217727272727,0.9416506363636362,458,0.004662275314331055,0.034020256251096725,0.0013621444813907146,0.0339907743036747,0.14735502004623413,0.1333569437265396,0.05021834061135371,0.648471615720524,0.7008733624454149,0.7467248908296943,0.0731889117492859,0.12001046281076583,-1.2584714254791212,0.05659867340349946
MATR_b4c42,458,0.5,0.5,0.6928821,0.9416506363636362,458,0.004704535007476807,0.034060440957546234,0.0015059643192216754,0.03402433916926384,0.1473539024591446,0.13351447880268097,0.048034934497816595,0.648471615720524,0.7030567685589519,0.7467248908296943,0.0731890080537338,0.11996284261271489,-1.2615419859961927,0.05656776021630098
MATR_b4c42,641,0.7,0.25,0.30108183636363633,0.9110780909090908,275,0.003692150115966797,0.028262244537472725,0.0012232963927090168,0.028234083205461502,0.12828579545021057,0.11078596860170364,0.03636363636363636,0.12363636363636364,0.1709090909090909,0.20727272727272728,0.11494967829097401,0.15002722873103722,3.8979270561740256,0.09931721511537697
MATR_b4c42,641,0.7,0.5,0.6796299363636363,0.9110780909090908,275,0.003752410411834717,0.028317250311374664,0.0012493816902861,0.028287891298532486,0.12828588485717773,0.11100157350301743,0.03636363636363636,0.12363636363636364,0.16727272727272727,0.20727272727272728,0.1149034630168568,0.14993765293930567,3.8712789699878307,0.09923642642957778
MATR_b4c6,234,0.3,0.25,0.2915910727272727,0.9384363636363636,544,0.004652082920074463,0.03249714523553848,0.001075892592780292,0.032478105276823044,0.15778958797454834,0.12738646566867828,0.8658088235294118,0.9319852941176471,0.96875,0.9963235294117647,0.02064241940046058,0.04091562748134643,-2.6635470347904637,0.01528725194294155
MATR_b4c6,234,0.3,0.5,0.6535858454545453,0.9384363636363636,544,0.004635512828826904,0.03299069404602051,0.0014115299563854933,0.03295795992016792,0.15778911113739014,0.1293211430311203,0.8713235294117647,0.9356617647058824,0.9724264705882353,1.0,0.020641106235630372,0.0404229380738234,-2.659812507149151,0.015199057629459514
MATR_b4c6,389,0.5,0.25,0.29069829999999997,0.929899,389,0.005055725574493408,0.024279361590743065,0.0011098695686087012,0.024252815172076225,0.15263798832893372,0.09517335146665573,0.061696658097686374,0.7737789203084833,0.8380462724935732,0.897172236503856,0.03469044858814818,0.055035211160537764,-2.367614882455194,0.023849479776552416
MATR_b4c6,389,0.5,0.5,0.6525343636363635,0.929899,389,0.005145847797393799,0.024232055991888046,0.0011191098019480705,0.024204935878515244,0.15263716876506805,0.09498792141675949,0.02570694087403599,0.7712082262210797,0.8380462724935732,0.897172236503856,0.034798240140655044,0.05508110355334891,-2.3609501494723037,0.023925966390898574
MATR_b4c6,544,0.7,0.25,0.28832899090909087,0.9106213636363635,234,0.004709601402282715,0.01892699860036373,0.0010061069624498487,0.018899520859122276,0.1344318687915802,0.07419247180223465,0.029914529914529916,0.17094017094017094,0.24358974358974358,0.29914529914529914,0.057474908156272694,0.0745486155214951,0.6320878524585544,0.047194109026229114
MATR_b4c6,544,0.7,0.5,0.6501449818181817,0.9106213636363635,234,0.004759311676025391,0.018992464989423752,0.0009568155510351062,0.018967587500810623,0.13443346321582794,0.0744490921497345,0.029914529914529916,0.17094017094017094,0.24358974358974358,0.29914529914529914,0.05731569014043889,0.07430923852754039,0.5874411804876312,0.04699468797740463
MATR_b4c7,169,0.3,0.25,0.3231912818181818,0.9577012727272727,394,0.004616498947143555,0.01832742430269718,0.001073360675945878,0.018294794484972954,0.15626287460327148,0.07184220105409622,0.7944162436548223,0.8553299492385786,0.8781725888324873,0.8959390862944162,0.02210363216206507,0.04734899496141027,-2.6947740562329683,0.0170345625463804
MATR_b4c7,169,0.3,0.5,0.7185239727272728,0.9577012727272727,394,0.00464177131652832,0.018487226217985153,0.0012388854520395398,0.01844429410994053,0.15626481175422668,0.072468601167202,0.799492385786802,0.8578680203045685,0.8807106598984772,0.9010152284263959,0.02171828813359217,0.04690845446065604,-2.7161018814406677,0.016773933286100832
MATR_b4c7,281,0.5,0.25,0.32495292727272723,0.9525391818181818,282,0.005461394786834717,0.0162059273570776,0.0009553837007842958,0.01617659069597721,0.14179226756095886,0.06352606415748596,0.0070921985815602835,0.6666666666666666,0.7411347517730497,0.7801418439716312,0.034027529312363754,0.05744272420818568,-1.7332459429793374,0.026410359736643598
MATR_b4c7,281,0.5,0.5,0.7202848545454544,0.9525391818181818,282,0.005463898181915283,0.016315694898366928,0.0009359241812489927,0.016287850216031075,0.14179372787475586,0.0639563500881195,0.0070921985815602835,0.6737588652482269,0.7446808510638298,0.7836879432624113,0.033673553602069826,0.05700171454270401,-1.7906777739807322,0.026046423382776338
MATR_b4c7,394,0.7,0.25,0.3336322,0.9388217272727272,169,0.004051566123962402,0.020975926890969276,0.0011383654782548547,0.020943518728017807,0.11204682290554047,0.08222411572933197,0.33136094674556216,0.591715976331361,0.6627218934911243,0.7159763313609467,0.03884639718828822,0.05843241139960021,-1.8072519366600726,0.029147081906011254
MATR_b4c7,394,0.7,0.5,0.7399944272727272,0.9388217272727272,169,0.004064738750457764,0.02104847878217697,0.0010357373394072056,0.021021753549575806,0.1120469868183136,0.08250851929187775,0.33136094674556216,0.591715976331361,0.6686390532544378,0.7218934911242604,0.03862588045865121,0.05816425108533798,-1.8310384892190366,0.028917730176824183
