step,loss,future_voltage_loss,observed_reconstruction_loss,endpoint_loss,monotonic_loss,gradient_norm,validation_voltage_rmse_v,validation_endpoint_mae_q,best_validation_voltage_rmse_v,best_step,stale_validations,elapsed_seconds,sampling_seconds,amp_scale,amp_overflow_skips_total,cells,cycles,betas,q_cuts,q_ends
4349,0.018927698954939842,0.018256818875670433,0.004873539321124554,0.00018352569895796478,0.006376598961651325,0.528138279914856,,,0.08898727718718716,3000,2,32.701520312111825,0.0010783863253891468,1.0,0,MATR_b2c47|MATR_b2c5|MATR_b3c39|MATR_b3c0|MATR_b4c35|MATR_b2c44|MATR_b2c11|MATR_b1c44|MATR_b3c38|MATR_b3c10|MATR_b2c38|MATR_b4c20|MATR_b3c16|MATR_b4c8|MATR_b4c31|MATR_b2c38,366|103|708|634|990|327|408|585|55|549|454|198|420|350|10|30,0.3234|0.5737|0.3275|0.2091|0.7577|0.5990|0.6615|0.4506|0.6853|0.5390|0.5013|0.7704|0.1317|0.5596|0.3101|0.6577,0.40097|0.85675|0.38664|0.23656|0.81583|0.81093|0.78799|0.65946|0.89995|0.76431|0.6638|0.90067|0.11686|0.79233|0.39623|0.92551,0.92509|0.97304|0.92733|0.94703|0.87935|0.94812|0.87563|0.82827|0.97472|0.94979|0.81863|0.94342|0.95586|0.9439|0.95873|0.97745
4350,0.02033831737935543,0.019717050716280937,0.0035586352460086346,0.0002654033887665719,0.006252766586840153,0.9205105304718018,,,0.08898727718718716,3000,2,32.70794845512137,0.0010376190766692162,1.0,0,MATR_b2c2|MATR_b2c6|MATR_b2c2|MATR_b3c16|MATR_b4c25|MATR_b1c36|MATR_b2c2|MATR_b3c13|MATR_b4c41|MATR_b2c6|MATR_b4c19|MATR_b3c4|MATR_b2c4|MATR_b4c14|MATR_b3c16|MATR_b4c2,280|464|185|1260|140|530|65|788|848|126|122|315|119|170|952|390,0.6156|0.5367|0.4253|0.2063|0.5244|0.5216|0.3922|0.5828|0.5110|0.4587|0.3622|0.4230|0.2719|0.5273|0.1002|0.5356,0.83224|0.71593|0.61348|0.21808|0.74233|0.76695|0.56012|0.71367|0.64209|0.62718|0.44356|0.55548|0.36745|0.76382|0.072054|0.70303,0.94638|0.83315|0.96746|0.91349|0.94118|0.93782|0.98054|0.82902|0.77913|0.94737|0.9549|0.96799|0.96462|0.96512|0.9342|0.94061
4351,0.03094993717968464,0.02931525558233261,0.010197083465754986,0.000614973425399512,0.006589257624000311,1.974029779434204,,,0.08898727718718716,3000,2,32.715741869062185,0.0011534150689840317,1.0,0,MATR_b2c17|MATR_b4c24|MATR_b2c38|MATR_b4c25|MATR_b2c26|MATR_b4c41|MATR_b1c40|MATR_b4c39|MATR_b4c35|MATR_b4c17|MATR_b3c38|MATR_b4c24|MATR_b1c39|MATR_b4c5|MATR_b4c2|MATR_b4c38,365|1065|248|508|490|589|430|643|884|20|1650|963|220|1052|480|851,0.6603|0.4455|0.7087|0.4374|0.4714|0.2728|0.3962|0.5406|0.1896|0.3098|0.6530|0.1355|0.1555|0.1429|0.4114|0.4414,0.84461|0.53091|0.88682|0.49134|0.60362|0.33759|0.57739|0.72934|0.18742|0.37213|0.79541|0.11273|0.18054|0.13897|0.52914|0.55281,0.9283|0.67929|0.95871|0.63446|0.76359|0.93959|0.97363|0.89641|0.91004|0.94731|0.88965|0.8288|0.98044|0.57998|0.93184|0.92463
4352,0.030152857303619385,0.029509732499718666,0.0014181516598910093,0.0005013111513108015,0.005396603140980005,0.8302297592163086,,,0.08898727718718716,3000,2,32.72210100200027,0.0007211072370409966,1.0,0,MATR_b2c31|MATR_b3c16|MATR_b3c5|MATR_b3c40|MATR_b4c22|MATR_b3c28|MATR_b2c5|MATR_b1c44|MATR_b4c22|MATR_b4c40|MATR_b1c15|MATR_b4c30|MATR_b3c22|MATR_b3c11|MATR_b2c46|MATR_b4c23,296|411|544|190|397|44|398|167|535|1117|531|662|268|195|238|910,0.2862|0.7367|0.1044|0.4244|0.4447|0.4467|0.4909|0.4045|0.6045|0.1190|0.5535|0.1199|0.1873|0.3876|0.4195|0.5033,0.37989|0.90701|0.078806|0.58754|0.58367|0.60374|0.70731|0.59382|0.79509|0.089514|0.81048|0.11399|0.19804|0.54975|0.60339|0.65267,0.9602|0.95625|0.9261|0.96158|0.93992|0.95084|0.90591|0.98335|0.92235|0.76831|0.93748|0.71516|0.95603|0.96691|0.97026|0.89707
4353,0.03725873678922653,0.03628942742943764,0.006549134850502014,0.00031439578742720187,0.006452040746808052,1.96263587474823,,,0.08898727718718716,3000,2,32.73051338316873,0.001062456052750349,1.0,0,MATR_b1c44|MATR_b2c46|MATR_b3c44|MATR_b1c7|MATR_b4c43|MATR_b3c28|MATR_b1c33|MATR_b3c40|MATR_b2c18|MATR_b3c21|MATR_b3c5|MATR_b2c29|MATR_b4c28|MATR_b3c40|MATR_b4c41|MATR_b2c29,101|444|624|653|880|54|107|696|417|533|394|161|64|153|160|462,0.1017|0.6490|0.3514|0.5021|0.3579|0.3785|0.6177|0.5233|0.4065|0.2375|0.6656|0.4964|0.1147|0.1516|0.7023|0.6789,0.096454|0.69735|0.47646|0.74126|0.4188|0.50271|0.90953|0.70664|0.57044|0.26422|0.85764|0.74441|0.10389|0.16498|0.91411|0.79425,0.98608|0.76234|0.95243|0.94237|0.5689|0.94916|0.99397|0.88553|0.87612|0.89729|0.94011|0.97796|0.97087|0.96332|0.96229|0.85976
4354,0.02704264409840107,0.026602474972605705,0.0014202747261151671,0.0002981422876473516,0.0054525574669241905,2.5287699699401855,,,0.08898727718718716,3000,2,32.73723917128518,0.0007484490051865578,1.0,0,MATR_b1c31|MATR_b2c28|MATR_b2c25|MATR_b2c28|MATR_b2c23|MATR_b2c39|MATR_b4c17|MATR_b3c19|MATR_b4c43|MATR_b4c24|MATR_b3c13|MATR_b2c25|MATR_b4c2|MATR_b2c10|MATR_b4c20|MATR_b4c19,719|192|154|130|100|119|273|1142|396|882|62|95|18|146|81|452,0.1393|0.5076|0.6483|0.6902|0.3064|0.5485|0.4260|0.4557|0.1340|0.5430|0.6049|0.2021|0.6787|0.1029|0.3809|0.7879,0.15504|0.72681|0.88739|0.91609|0.42579|0.82211|0.54712|0.56534|0.1331|0.67641|0.85861|0.25603|0.89543|0.090371|0.45996|0.8931,0.9251|0.973|0.96383|0.97524|0.97415|0.98678|0.93878|0.80666|0.93856|0.88434|0.97172|0.97087|0.95935|0.96336|0.94944|0.94241
4355,0.020908689126372337,0.020356696099042892,0.0041017429903149605,0.00014181749429553747,0.006086305249482393,1.0501585006713867,,,0.08898727718718716,3000,2,32.74418573221192,0.0007324689067900181,1.0,0,MATR_b3c13|MATR_b4c31|MATR_b2c0|MATR_b3c5|MATR_b1c17|MATR_b3c25|MATR_b2c11|MATR_b1c28|MATR_b2c38|MATR_b3c5|MATR_b3c40|MATR_b4c24|MATR_b4c31|MATR_b2c26|MATR_b1c23|MATR_b1c45,514|670|302|437|93|89|128|360|51|378|379|45|310|303|179|283,0.1606|0.4057|0.5269|0.4986|0.4557|0.5603|0.5240|0.4115|0.2893|0.2371|0.3613|0.5340|0.5455|0.6995|0.4704|0.7036,0.16796|0.40092|0.6579|0.67089|0.66073|0.79635|0.76739|0.58696|0.3943|0.2749|0.48632|0.67095|0.78045|0.86508|0.68001|0.89669,0.94017|0.49498|0.79394|0.93728|0.97917|0.96808|0.96957|0.96986|0.9778|0.94088|0.95022|0.95303|0.94689|0.94057|0.98112|0.97554
4356,0.021553978323936462,0.020855268463492393,0.0035280969459563494,0.0003459001309238374,0.005503676366060972,0.935311496257782,,,0.08898727718718716,3000,2,32.75122970622033,0.0007763211615383625,1.0,0,MATR_b1c33|MATR_b4c43|MATR_b1c44|MATR_b2c31|MATR_b3c8|MATR_b3c11|MATR_b1c44|MATR_b3c44|MATR_b4c38|MATR_b3c4|MATR_b4c22|MATR_b3c10|MATR_b4c2|MATR_b1c17|MATR_b2c25|MATR_b3c12,507|770|569|54|692|233|448|587|1115|632|368|163|524|646|154|31,0.3923|0.5858|0.3173|0.3136|0.4725|0.2767|0.7398|0.3498|0.1286|0.6004|0.1274|0.1215|0.3621|0.2378|0.6184|0.2726,0.56348|0.67185|0.44869|0.41799|0.64399|0.36805|0.89094|0.47415|0.10327|0.81904|0.11242|0.11384|0.44625|0.307|0.87241|0.35103,0.95898|0.7667|0.84327|0.98177|0.91716|0.96543|0.93798|0.95571|0.82919|0.95061|0.94234|0.96523|0.92574|0.9386|0.96383|0.97899
4357,0.017174504697322845,0.01663237437605858,0.004418399650603533,0.0001002896242425777,0.005944964475929737,0.7014058232307434,,,0.08898727718718716,3000,2,32.75803127605468,0.0007699290290474892,1.0,0,MATR_b2c25|MATR_b1c32|MATR_b4c4|MATR_b2c27|MATR_b4c2|MATR_b4c17|MATR_b1c45|MATR_b3c26|MATR_b3c13|MATR_b2c46|MATR_b2c27|MATR_b4c14|MATR_b3c44|MATR_b2c6|MATR_b3c28|MATR_b2c45,137|703|611|320|629|437|419|559|495|430|24|391|573|246|515|382,0.5789|0.7008|0.1158|0.6140|0.5478|0.3347|0.1408|0.2059|0.4306|0.6530|0.4835|0.5109|0.6133|0.1856|0.7054|0.2275,0.84793|0.78669|0.11404|0.82251|0.708|0.40979|0.1495|0.24227|0.59587|0.72618|0.70041|0.74308|0.84876|0.19377|0.76199|0.28681,0.96649|0.82462|0.87673|0.9367|0.89483|0.92827|0.95079|0.95582|0.94298|0.7981|0.97343|0.95094|0.95672|0.91135|0.81834|0.92076
4358,0.023978648707270622,0.023511279374361038,0.0023310540709644556,0.00023426393454428762,0.005285051651299,0.6452730894088745,,,0.08898727718718716,3000,2,32.764812788926065,0.0012029181234538555,1.0,0,MATR_b1c17|MATR_b3c28|MATR_b3c28|MATR_b1c9|MATR_b4c39|MATR_b3c39|MATR_b2c17|MATR_b2c32|MATR_b4c23|MATR_b2c14|MATR_b4c31|MATR_b4c17|MATR_b2c28|MATR_b4c37|MATR_b3c12|MATR_b2c32,290|228|228|909|120|959|136|229|603|44|193|592|15|487|533|320,0.3606|0.5546|0.2980|0.2282|0.7985|0.7475|0.1808|0.4893|0.4600|0.1566|0.2215|0.7569|0.5907|0.6290|0.2840|0.1809,0.51255|0.7652|0.37648|0.30234|0.91727|0.84446|0.22411|0.70201|0.5915|0.18032|0.2735|0.86541|0.86362|0.8106|0.372|0.21342,0.97305|0.913|0.913|0.89722|0.95322|0.90564|0.97301|0.97491|0.93536|0.98431|0.95446|0.91408|0.97879|0.92844|0.96042|0.96313
4359,0.01865607500076294,0.018264560028910637,0.002471695188432932,0.00014434578770305961,0.005766579881310463,0.7273786067962646,,,0.08898727718718716,3000,2,32.77242062613368,0.0008170469664037228,1.0,0,MATR_b1c38|MATR_b3c34|MATR_b3c5|MATR_b1c1|MATR_b1c43|MATR_b4c31|MATR_b3c41|MATR_b1c23|MATR_b4c35|MATR_b2c38|MATR_b4c26|MATR_b2c47|MATR_b4c39|MATR_b3c35|MATR_b2c11|MATR_b4c4,129|645|97|1639|587|561|278|886|574|364|135|365|16|417|455|582,0.5261|0.1908|0.1280|0.5437|0.6201|0.3650|0.5057|0.6094|0.3088|0.4293|0.4687|0.7251|0.4637|0.2067|0.5850|0.7149,0.79001|0.19878|0.11975|0.77842|0.77517|0.54395|0.71182|0.80349|0.36645|0.60997|0.63768|0.87285|0.57222|0.2322|0.71655|0.84605,0.97618|0.93963|0.95626|0.91449|0.862|0.79347|0.95278|0.88984|0.93939|0.93201|0.94299|0.92544|0.9549|0.95348|0.83208|0.89876
4360,0.011700035072863102,0.011292734183371067,0.002114997711032629,0.0001958012580871582,0.0055777220986783504,0.8459234833717346,,,0.08898727718718716,3000,2,32.778529221192,0.0007784450426697731,1.0,0,MATR_b1c45|MATR_b4c2|MATR_b4c13|MATR_b1c24|MATR_b4c35|MATR_b2c29|MATR_b3c10|MATR_b3c12|MATR_b1c29|MATR_b4c30|MATR_b4c30|MATR_b4c37|MATR_b4c20|MATR_b2c42|MATR_b4c33|MATR_b2c2,181|102|104|382|321|199|502|474|646|87|484|357|535|373|313|198,0.3984|0.4266|0.4854|0.2498|0.3699|0.3604|0.5958|0.3903|0.4948|0.2310|0.4395|0.1201|0.7732|0.6698|0.1579|0.6550,0.56018|0.5455|0.68599|0.31247|0.45998|0.51785|0.83989|0.54426|0.70978|0.28372|0.58369|0.10002|0.86146|0.83137|0.18236|0.87864,0.98363|0.95763|0.97279|0.96839|0.95197|0.97579|0.95223|0.96481|0.94308|0.95604|0.90097|0.93741|0.91143|0.92441|0.95491|0.96433
4361,0.015293858014047146,0.0148703558370471,0.0019151559099555016,0.00023198712733574212,0.005487825255841017,0.8081709742546082,,,0.08898727718718716,3000,2,32.78649152023718,0.0010692579671740532,1.0,0,MATR_b1c28|MATR_b4c30|MATR_b4c44|MATR_b2c23|MATR_b3c40|MATR_b4c4|MATR_b4c25|MATR_b3c27|MATR_b3c26|MATR_b4c20|MATR_b2c32|MATR_b3c13|MATR_b2c35|MATR_b1c1|MATR_b2c1|MATR_b4c28,302|375|902|174|332|544|521|485|501|255|454|533|44|1261|13|304,0.1749|0.3440|0.3990|0.3330|0.6962|0.7188|0.1537|0.3918|0.7225|0.2332|0.4624|0.3644|0.2595|0.1962|0.5546|0.3565,0.21067|0.45769|0.51964|0.45803|0.89432|0.84916|0.16759|0.53601|0.89943|0.25745|0.66557|0.48626|0.34594|0.23332|0.8102|0.47682,0.97308|0.93126|0.84579|0.9662|0.95357|0.91353|0.60016|0.94608|0.95949|0.94026|0.89704|0.9375|0.97673|0.93693|0.96829|0.96339
4362,0.01761341467499733,0.017269998788833618,0.0020315239671617746,0.00014026369899511337,0.005672352854162455,0.44748711585998535,,,0.08898727718718716,3000,2,32.79289164021611,0.0007238723337650299,1.0,0,MATR_b1c44|MATR_b2c43|MATR_b4c19|MATR_b2c5|MATR_b1c20|MATR_b4c16|MATR_b2c6|MATR_b3c34|MATR_b2c35|MATR_b1c15|MATR_b1c44|MATR_b4c40|MATR_b2c34|MATR_b4c39|MATR_b1c1|MATR_b4c20,533|339|249|119|78|552|461|635|151|84|437|483|47|189|1412|66,0.5893|0.3078|0.5820|0.3409|0.3281|0.1896|0.4211|0.5264|0.3435|0.2100|0.3885|0.3079|0.4653|0.5006|0.6199|0.3655,0.76988|0.41124|0.7618|0.48324|0.45741|0.20258|0.57209|0.68123|0.48165|0.26192|0.56388|0.37331|0.65372|0.63709|0.86114|0.43814,0.87713|0.93865|0.95082|0.97212|0.9689|0.94121|0.83498|0.9402|0.96848|0.97096|0.9426|0.94939|0.97645|0.95136|0.93177|0.95032
4363,0.016355039551854134,0.01566619612276554,0.004905942361801863,0.00019824900664389133,0.006223138887435198,0.4601905643939972,,,0.08898727718718716,3000,2,32.80024232715368,0.0013029850088059902,1.0,0,MATR_b4c25|MATR_b4c37|MATR_b1c36|MATR_b4c23|MATR_b4c39|MATR_b1c43|MATR_b1c32|MATR_b4c13|MATR_b1c24|MATR_b4c8|MATR_b3c22|MATR_b3c40|MATR_b3c25|MATR_b4c23|MATR_b1c28|MATR_b2c39,41|41|146|133|104|417|438|865|277|445|681|742|87|558|576|23,0.5732|0.4977|0.3476|0.1424|0.2966|0.1129|0.5141|0.3198|0.5484|0.4405|0.7564|0.6272|0.3318|0.1287|0.1502|0.4686,0.79561|0.64233|0.50123|0.12942|0.34963|0.11452|0.74605|0.42774|0.79572|0.59743|0.87446|0.7611|0.43943|0.10997|0.16651|0.67474,0.94377|0.95055|0.98025|0.95423|0.95378|0.94855|0.95895|0.59965|0.97342|0.93193|0.9355|0.85347|0.96815|0.93824|0.94963|0.98708
4364,0.02735181339085102,0.026564011350274086,0.0040173036977648735,0.00038607296301051974,0.005982961971312761,0.43094155192375183,,,0.08898727718718716,3000,2,32.80764699401334,0.0011627031490206718,1.0,0,MATR_b1c29|MATR_b3c26|MATR_b1c7|MATR_b2c47|MATR_b1c26|MATR_b2c5|MATR_b2c42|MATR_b4c26|MATR_b1c29|MATR_b2c23|MATR_b2c36|MATR_b3c28|MATR_b4c40|MATR_b2c27|MATR_b2c11|MATR_b4c13,157|72|211|54|606|504|397|465|378|337|392|430|50|241|139|171,0.2906|0.6826|0.4800|0.3021|0.3975|0.1767|0.2040|0.2250|0.7391|0.6610|0.3266|0.2950|0.2686|0.6439|0.2126|0.1900,0.38644|0.92448|0.72251|0.38174|0.56767|0.20739|0.25112|0.3204|0.92349|0.85632|0.44525|0.34679|0.3157|0.85886|0.26535|0.23345,0.98119|0.97738|0.99159|0.95415|0.9532|0.75386|0.90252|0.82523|0.97091|0.94143|0.94726|0.85733|0.96499|0.9544|0.96818|0.97148
4365,0.02041625790297985,0.01955970749258995,0.0034775203093886375,0.0005087979370728135,0.005761435255408287,0.9922364950180054,,,0.08898727718718716,3000,2,32.814114440232515,0.0007776939310133457,1.0,0,MATR_b1c38|MATR_b3c11|MATR_b4c25|MATR_b4c22|MATR_b3c28|MATR_b4c35|MATR_b3c5|MATR_b4c22|MATR_b1c17|MATR_b1c38|MATR_b4c27|MATR_b3c5|MATR_b2c23|MATR_b4c37|MATR_b3c27|MATR_b1c45,425|126|539|742|420|242|67|95|595|303|422|575|266|497|638|197,0.2597|0.4257|0.1436|0.1986|0.6301|0.4593|0.5352|0.7127|0.1791|0.7491|0.2678|0.3264|0.5384|0.4072|0.2593|0.2961,0.34567|0.60038|0.14897|0.26054|0.75744|0.58609|0.72072|0.90029|0.206|0.91869|0.36231|0.40524|0.77088|0.50722|0.31484|0.40081,0.9489|0.97012|0.55182|0.61395|0.86095|0.95468|0.9571|0.95551|0.94911|0.9656|0.90694|0.92217|0.9538|0.92725|0.9265|0.98275
4366,0.022265516221523285,0.021741939708590508,0.0033567752689123154,0.00018790081958286464,0.005379097536206245,0.48104560375213623,,,0.08898727718718716,3000,2,32.821239405311644,0.0009191269055008888,1.0,0,MATR_b4c39|MATR_b4c23|MATR_b1c9|MATR_b4c37|MATR_b1c45|MATR_b4c44|MATR_b4c17|MATR_b3c27|MATR_b4c14|MATR_b2c44|MATR_b3c39|MATR_b4c38|MATR_b3c8|MATR_b2c35|MATR_b4c44|MATR_b2c32,234|340|912|673|87|379|490|710|161|52|951|1184|211|61|118|475,0.7920|0.5460|0.2742|0.5887|0.5024|0.3852|0.7610|0.1676|0.3517|0.5125|0.5860|0.5486|0.1640|0.2471|0.6888|0.3378,0.90316|0.7112|0.37908|0.75692|0.74494|0.4953|0.87706|0.17581|0.48704|0.74914|0.7343|0.64276|0.18641|0.32785|0.88403|0.46917,0.94999|0.94778|0.89558|0.90909|0.98754|0.94372|0.92387|0.90537|0.96554|0.97902|0.90687|0.78792|0.96641|0.9764|0.95155|0.86811
4367,0.028555316850543022,0.027790149673819542,0.0028509735129773617,0.000480070011690259,0.006202090065926313,2.002422571182251,,,0.08898727718718716,3000,2,32.82776877610013,0.0007546199485659599,1.0,0,MATR_b3c26|MATR_b2c10|MATR_b2c43|MATR_b3c16|MATR_b1c38|MATR_b2c36|MATR_b2c45|MATR_b1c17|MATR_b2c38|MATR_b2c44|MATR_b4c5|MATR_b1c29|MATR_b4c19|MATR_b2c34|MATR_b2c36|MATR_b2c27,452|313|341|1579|311|538|458|224|37|344|648|221|159|216|112|312,0.5501|0.5557|0.4432|0.6414|0.7698|0.2353|0.3005|0.1715|0.5636|0.5164|0.3969|0.2657|0.1354|0.5761|0.5664|0.5039,0.77878|0.76303|0.63033|0.73556|0.92965|0.30422|0.40817|0.21502|0.8238|0.74572|0.49391|0.35189|0.12136|0.81135|0.85285|0.72781,0.96247|0.93386|0.93767|0.82381|0.96483|0.79128|0.8451|0.97574|0.9778|0.94109|0.91943|0.97891|0.9539|0.97053|0.98623|0.93899
4368,0.012909122742712498,0.012408704496920109,0.0033017343375831842,0.00017024524277076125,0.0057128905318677425,0.5663341283798218,,,0.08898727718718716,3000,2,32.83370819594711,0.0007452531717717648,1.0,0,MATR_b2c32|MATR_b3c44|MATR_b4c17|MATR_b3c26|MATR_b4c26|MATR_b4c22|MATR_b4c2|MATR_b1c26|MATR_b2c6|MATR_b4c13|MATR_b2c0|MATR_b4c41|MATR_b4c22|MATR_b2c13|MATR_b2c23|MATR_b3c25,106|868|429|976|193|326|639|507|46|423|65|456|570|296|218|487,0.5795|0.5538|0.6609|0.5009|0.7099|0.6274|0.6990|0.5540|0.3109|0.3251|0.4787|0.1763|0.7110|0.3821|0.2140|0.4358,0.85838|0.75836|0.84004|0.6686|0.88317|0.81856|0.8117|0.81159|0.41116|0.43734|0.7106|0.19335|0.84118|0.52602|0.26429|0.60276,0.98159|0.88543|0.92867|0.83795|0.94065|0.94512|0.89002|0.96742|0.9699|0.95937|0.95893|0.95074|0.91296|0.93463|0.9605|0.95223
4369,0.01621221750974655,0.015768123790621758,0.0022603070829063654,0.00021806442236993462,0.005799682345241308,0.9521698951721191,,,0.08898727718718716,3000,2,32.84007766796276,0.0007445509545505047,1.0,0,MATR_b3c8|MATR_b3c25|MATR_b4c8|MATR_b2c45|MATR_b3c11|MATR_b3c22|MATR_b3c34|MATR_b3c16|MATR_b3c21|MATR_b3c0|MATR_b2c14|MATR_b2c45|MATR_b1c31|MATR_b4c39|MATR_b2c5|MATR_b1c38,366|180|538|498|652|158|1145|1425|126|262|269|453|413|172|187|166,0.4009|0.2709|0.1481|0.1911|0.6851|0.5915|0.7361|0.1320|0.3744|0.6109|0.3323|0.1615|0.4702|0.5456|0.4469|0.6277,0.55696|0.35176|0.14888|0.23843|0.8528|0.80416|0.74871|0.10461|0.46657|0.84717|0.45599|0.18421|0.67489|0.70516|0.63987|0.88752,0.95877|0.96546|0.91036|0.77784|0.91466|0.95961|0.80764|0.87718|0.95436|0.96697|0.96248|0.85295|0.98058|0.95205|0.966|0.97486
4370,0.019417840987443924,0.019081933423876762,0.002421692246571183,9.373729699291289e-05,0.005394661799073219,1.2766127586364746,,,0.08898727718718716,3000,2,32.84632368013263,0.0007491996511816978,1.0,0,MATR_b1c38|MATR_b4c38|MATR_b4c40|MATR_b4c0|MATR_b4c22|MATR_b4c26|MATR_b2c27|MATR_b2c38|MATR_b4c25|MATR_b3c8|MATR_b3c41|MATR_b4c19|MATR_b4c13|MATR_b4c44|MATR_b3c19|MATR_b1c32,375|1041|527|563|518|100|371|191|195|671|250|492|627|626|1120|19,0.2039|0.6059|0.4961|0.3797|0.3362|0.6682|0.2406|0.3293|0.3717|0.4948|0.4319|0.2155|0.2063|0.6717|0.6137|0.2273,0.25737|0.75636|0.64793|0.47098|0.42665|0.88242|0.30832|0.45112|0.5019|0.68008|0.59686|0.23199|0.25087|0.83889|0.71548|0.28649,0.95804|0.87869|0.94731|0.91465|0.92565|0.94415|0.91429|0.9709|0.93811|0.92394|0.95395|0.9405|0.93012|0.92986|0.81994|0.98305
4371,0.024579446762800217,0.024271288886666298,0.0024411946069449186,6.403780571417883e-05,0.005670057609677315,0.3033711910247803,,,0.08898727718718716,3000,2,32.853719871956855,0.0011175582185387611,1.0,0,MATR_b4c22|MATR_b3c10|MATR_b3c4|MATR_b3c11|MATR_b4c30|MATR_b4c27|MATR_b2c1|MATR_b3c25|MATR_b1c16|MATR_b1c38|MATR_b1c15|MATR_b4c39|MATR_b3c27|MATR_b1c45|MATR_b2c38|MATR_b3c8,336|647|408|339|239|464|60|574|588|276|11|156|266|100|49|268,0.3480|0.1625|0.5478|0.4745|0.6748|0.6185|0.4985|0.7731|0.7021|0.7313|0.4703|0.6090|0.6733|0.2037|0.6684|0.6377,0.43482|0.18038|0.75585|0.68217|0.88599|0.78847|0.67243|0.90683|0.89164|0.90611|0.67323|0.79515|0.89894|0.25928|0.92699|0.88401,0.94448|0.94427|0.96446|0.95893|0.94774|0.87042|0.92777|0.94678|0.95871|0.96797|0.97006|0.95237|0.95959|0.98709|0.97787|0.96388
4372,0.03460480272769928,0.034162022173404694,0.0021742156241089106,0.0002253564598504454,0.0061958665028214455,1.7194786071777344,,,0.08898727718718716,3000,2,32.85989556321874,0.0007691271603107452,1.0,0,MATR_b3c22|MATR_b2c46|MATR_b3c35|MATR_b4c5|MATR_b2c2|MATR_b3c19|MATR_b3c25|MATR_b3c40|MATR_b4c5|MATR_b4c4|MATR_b2c17|MATR_b2c35|MATR_b2c35|MATR_b2c39|MATR_b3c38|MATR_b3c26,456|296|726|62|22|542|446|295|646|681|23|457|266|423|1221|620,0.6891|0.6034|0.7723|0.3093|0.6233|0.6396|0.5551|0.5108|0.4836|0.2088|0.5975|0.3055|0.6194|0.5401|0.2522|0.7464,0.86355|0.82322|0.87747|0.36351|0.90663|0.84303|0.76956|0.7269|0.61515|0.25954|0.87314|0.41169|0.84362|0.71918|0.28603|0.90604,0.94907|0.95838|0.93248|0.94658|0.9806|0.95336|0.95413|0.95609|0.91963|0.72611|0.97811|0.80883|0.95234|0.86986|0.93379|0.95184
4373,0.018398843705654144,0.018013212829828262,0.001480901730246842,0.00023754185531288385,0.005408411845564842,0.5277057886123657,,,0.08898727718718716,3000,2,32.867013364098966,0.000879533588886261,1.0,0,MATR_b3c25|MATR_b2c42|MATR_b4c39|MATR_b1c44|MATR_b2c46|MATR_b2c47|MATR_b1c9|MATR_b4c43|MATR_b2c0|MATR_b1c23|MATR_b4c30|MATR_b3c11|MATR_b2c28|MATR_b3c21|MATR_b1c24|MATR_b1c43,401|84|471|445|308|170|800|399|182|495|456|690|246|405|451|74,0.6054|0.4656|0.7344|0.2315|0.3629|0.2903|0.5786|0.4142|0.4608|0.6407|0.7486|0.3343|0.5454|0.5617|0.5269|0.1699,0.84326|0.68834|0.86662|0.30048|0.50728|0.35158|0.82839|0.56001|0.65718|0.87311|0.86892|0.44549|0.7863|0.71848|0.75547|0.20225,0.95646|0.98477|0.93644|0.93932|0.95418|0.94611|0.93669|0.93834|0.89946|0.96534|0.91109|0.90131|0.96553|0.91768|0.96516|0.97264
4374,0.023532837629318237,0.023003431037068367,0.002315229270607233,0.00029788343817926943,0.005339181981980801,0.7236429452896118,,,0.08898727718718716,3000,2,32.873528548981994,0.0007553719915449619,1.0,0,MATR_b4c41|MATR_b2c4|MATR_b1c29|MATR_b1c16|MATR_b2c45|MATR_b4c43|MATR_b4c23|MATR_b3c4|MATR_b3c41|MATR_b2c35|MATR_b1c20|MATR_b4c43|MATR_b2c45|MATR_b2c0|MATR_b1c9|MATR_b3c10,55|230|861|178|451|711|873|24|107|212|315|529|400|110|508|317,0.4076|0.1851|0.7009|0.2743|0.2057|0.1840|0.3096|0.1086|0.5499|0.4867|0.4187|0.6223|0.5284|0.6004|0.4777|0.3139,0.53741|0.22166|0.80085|0.36779|0.25444|0.19979|0.36455|0.092902|0.76547|0.69863|0.55303|0.82398|0.74675|0.82876|0.68382|0.412,0.96424|0.93886|0.84208|0.98503|0.85628|0.84775|0.90786|0.97706|0.95806|0.96122|0.91059|0.92566|0.90988|0.93831|0.97133|0.96006
