step,loss,nll,kl,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
6317,-0.7455022931098938,-0.74649578332901,0.000993490219116211,1.0,32.042301177978516,False,120,"MATR_b1c17,MATR_b2c28,MATR_b3c39,MATR_b4c39,MATR_b3c12,MATR_b1c24,MATR_b3c35,MATR_b4c31,MATR_b2c27","MATR_b4c35,MATR_b1c39,MATR_b3c11,MATR_b3c13,MATR_b4c37,MATR_b1c15,MATR_b2c42,MATR_b4c40",465.0,1081.0,,245.98129015881568
6318,-0.6081624031066895,-0.6087403893470764,0.0005780160427093506,1.0,181.22616577148438,False,240,"MATR_b3c21,MATR_b2c27,MATR_b2c26,MATR_b2c10,MATR_b4c20,MATR_b3c22,MATR_b2c36,MATR_b3c40,MATR_b3c11,MATR_b4c26,MATR_b4c39,MATR_b2c43,MATR_b1c31,MATR_b4c28","MATR_b3c39,MATR_b3c35,MATR_b3c44,MATR_b1c17,MATR_b1c32,MATR_b4c19,MATR_b4c14,MATR_b2c42",465.0,1154.0,,246.0277376989834
6319,-1.339573860168457,-1.339826226234436,0.0002524256706237793,1.0,79.89778900146484,False,180,"MATR_b1c36,MATR_b1c28,MATR_b2c28,MATR_b1c26,MATR_b4c38,MATR_b2c39,MATR_b4c4,MATR_b3c38,MATR_b1c29,MATR_b4c2,MATR_b4c19,MATR_b2c34,MATR_b1c31,MATR_b4c39,MATR_b2c45,MATR_b4c28","MATR_b3c44,MATR_b1c16,MATR_b2c29,MATR_b2c47,MATR_b4c26,MATR_b1c20,MATR_b2c42,MATR_b3c22",465.0,1000.0,,246.06824421603233
6320,-0.34788641333580017,-0.34960973262786865,0.0017233192920684814,1.0,167.70358276367188,False,180,"MATR_b2c25,MATR_b1c7,MATR_b3c10,MATR_b4c8,MATR_b1c31,MATR_b1c44,MATR_b3c25,MATR_b2c4","MATR_b1c32,MATR_b4c17,MATR_b3c12,MATR_b4c20,MATR_b4c43,MATR_b1c9,MATR_b3c26,MATR_b3c34",729.0,1156.0,,246.10064440779388
6321,-1.2025865316390991,-1.2030106782913208,0.0004241466522216797,1.0,85.21946716308594,False,240,"MATR_b3c27,MATR_b3c5,MATR_b4c30,MATR_b4c41,MATR_b2c5,MATR_b4c28,MATR_b1c23,MATR_b3c19,MATR_b4c39,MATR_b1c32,MATR_b3c8,MATR_b2c31,MATR_b2c17,MATR_b1c7","MATR_b3c11,MATR_b3c39,MATR_b3c4,MATR_b1c44,MATR_b2c10,MATR_b2c43,MATR_b2c36,MATR_b3c28",461.0,1154.0,,246.14744858909398
6322,-0.8824200630187988,-0.8835244178771973,0.0011043548583984375,1.0,78.8720932006836,False,240,"MATR_b2c17,MATR_b3c8,MATR_b3c35,MATR_b1c26,MATR_b4c0,MATR_b3c40,MATR_b3c41,MATR_b4c30","MATR_b1c17,MATR_b1c23,MATR_b1c45,MATR_b1c7,MATR_b2c34,MATR_b2c43,MATR_b1c38,MATR_b2c36",461.0,1012.0,,246.18533946713433
6323,-0.44228318333625793,-0.4428916275501251,0.0006084442138671875,1.0,201.1752471923828,False,180,"MATR_b3c34,MATR_b2c6,MATR_b1c1,MATR_b3c41,MATR_b4c17,MATR_b4c16,MATR_b4c25,MATR_b3c40,MATR_b3c26,MATR_b2c34,MATR_b2c31,MATR_b2c4","MATR_b4c0,MATR_b1c36,MATR_b2c38,MATR_b4c13,MATR_b3c10,MATR_b1c16,MATR_b1c23,MATR_b1c43",464.0,1076.0,,246.2206018520519
6324,-1.2519400119781494,-1.2525770664215088,0.0006370246410369873,1.0,95.65799713134766,False,220,"MATR_b1c28,MATR_b1c43,MATR_b3c21,MATR_b3c26,MATR_b3c38,MATR_b2c10,MATR_b4c40,MATR_b2c36,MATR_b2c5,MATR_b1c32,MATR_b2c46,MATR_b2c47,MATR_b4c19,MATR_b2c27,MATR_b4c17","MATR_b3c4,MATR_b2c32,MATR_b4c38,MATR_b2c43,MATR_b2c39,MATR_b4c0,MATR_b4c27,MATR_b2c20",458.0,1055.0,,246.26584044797346
6325,-0.963273823261261,-0.9643886089324951,0.0011147856712341309,1.0,95.43190002441406,False,160,"MATR_b2c29,MATR_b1c28,MATR_b4c20,MATR_b2c20,MATR_b2c27,MATR_b3c44,MATR_b4c2,MATR_b2c10,MATR_b4c28,MATR_b4c44,MATR_b3c11,MATR_b3c19","MATR_b4c5,MATR_b2c34,MATR_b2c28,MATR_b4c30,MATR_b2c17,MATR_b4c31,MATR_b1c17,MATR_b1c23",493.0,1012.0,,246.3001968897879
6326,-1.0700621604919434,-1.0710206031799316,0.0009585022926330566,1.0,65.55697631835938,False,240,"MATR_b4c33,MATR_b2c11,MATR_b2c2,MATR_b1c32,MATR_b1c0,MATR_b1c31,MATR_b2c43,MATR_b2c4,MATR_b1c7,MATR_b2c32,MATR_b2c17,MATR_b3c5","MATR_b2c39,MATR_b4c8,MATR_b1c20,MATR_b1c15,MATR_b3c34,MATR_b4c37,MATR_b2c6,MATR_b1c41",458.0,1156.0,,246.3434403440915
6327,-1.410932183265686,-1.41217041015625,0.0012382566928863525,1.0,33.410037994384766,False,260,"MATR_b2c44,MATR_b2c5,MATR_b3c41,MATR_b2c31,MATR_b2c10,MATR_b2c42,MATR_b4c14,MATR_b1c28,MATR_b2c11","MATR_b3c35,MATR_b3c27,MATR_b1c7,MATR_b4c37,MATR_b2c39,MATR_b2c36,MATR_b4c40,MATR_b4c31",458.0,1091.0,,246.38262720918283
6328,-1.4037710428237915,-1.4067072868347168,0.0029362738132476807,1.0,80.19461059570312,False,300,"MATR_b2c46,MATR_b4c40,MATR_b1c29,MATR_b2c39,MATR_b1c38,MATR_b2c43,MATR_b1c15,MATR_b1c40","MATR_b1c24,MATR_b2c2,MATR_b4c13,MATR_b2c26,MATR_b2c35,MATR_b4c43,MATR_b4c24,MATR_b4c44",437.0,1015.0,,246.42424068693072
6329,-1.009932041168213,-1.0106205940246582,0.0006885826587677002,1.0,39.04964065551758,False,120,"MATR_b2c11,MATR_b2c44,MATR_b4c22,MATR_b2c13,MATR_b4c19,MATR_b4c17,MATR_b1c29,MATR_b3c44,MATR_b1c1,MATR_b4c28,MATR_b1c0,MATR_b3c40,MATR_b2c6,MATR_b2c2,MATR_b4c44","MATR_b2c35,MATR_b1c9,MATR_b2c17,MATR_b4c41,MATR_b3c34,MATR_b3c8,MATR_b4c26,MATR_b2c31",462.0,1156.0,,246.45618169615045
6330,-0.0056296586990356445,-0.006158232688903809,0.0005285739898681641,1.0,192.50392150878906,False,280,"MATR_b4c43,MATR_b2c0,MATR_b3c4,MATR_b2c45,MATR_b2c39,MATR_b2c35,MATR_b4c39,MATR_b1c31,MATR_b1c29,MATR_b4c16,MATR_b2c36,MATR_b3c28,MATR_b3c11,MATR_b4c25","MATR_b3c12,MATR_b4c2,MATR_b1c36,MATR_b4c17,MATR_b4c4,MATR_b1c45,MATR_b3c39,MATR_b2c46",428.0,1154.0,,246.5079355640337
6331,-0.6512458324432373,-0.6521449685096741,0.0008991062641143799,1.0,116.68293762207031,False,200,"MATR_b3c12,MATR_b4c37,MATR_b2c27,MATR_b2c32,MATR_b2c45,MATR_b2c31,MATR_b3c4,MATR_b2c46,MATR_b2c25,MATR_b2c36,MATR_b1c24,MATR_b2c13","MATR_b4c35,MATR_b2c4,MATR_b3c21,MATR_b1c26,MATR_b1c32,MATR_b3c16,MATR_b1c15,MATR_b4c0",443.0,1635.0,,246.5457932697609
6332,-0.7516587972640991,-0.7522996068000793,0.0006407797336578369,1.0,84.32585906982422,False,140,"MATR_b3c44,MATR_b2c18,MATR_b4c41,MATR_b1c31,MATR_b2c28,MATR_b1c33,MATR_b4c5,MATR_b4c44,MATR_b3c40,MATR_b1c40,MATR_b3c8","MATR_b2c10,MATR_b1c23,MATR_b4c39,MATR_b4c38,MATR_b1c17,MATR_b2c45,MATR_b3c34,MATR_b1c29",486.0,1156.0,,246.57717778207734
6333,-1.2776432037353516,-1.2783805131912231,0.0007373392581939697,1.0,95.96920013427734,False,240,"MATR_b2c38,MATR_b4c24,MATR_b4c13,MATR_b1c1,MATR_b1c20,MATR_b3c38,MATR_b3c8,MATR_b4c19,MATR_b4c33,MATR_b3c21,MATR_b1c43,MATR_b2c4","MATR_b2c11,MATR_b4c41,MATR_b4c43,MATR_b2c26,MATR_b4c39,MATR_b4c2,MATR_b3c26,MATR_b3c35",470.0,1091.0,,246.62019319692627
6334,-0.7864607572555542,-0.7877246141433716,0.0012638866901397705,1.0,42.900272369384766,False,120,"MATR_b2c42,MATR_b1c41,MATR_b4c24,MATR_b1c31,MATR_b4c26,MATR_b2c20,MATR_b4c19,MATR_b1c32,MATR_b3c27,MATR_b1c1,MATR_b4c37","MATR_b3c25,MATR_b4c44,MATR_b3c34,MATR_b2c25,MATR_b2c44,MATR_b2c18,MATR_b1c38,MATR_b2c39",455.0,1156.0,,246.64960190281272
6335,0.5303704738616943,0.5282707810401917,0.0020997226238250732,1.0,156.2266845703125,False,120,"MATR_b4c30,MATR_b4c13,MATR_b2c43,MATR_b4c27,MATR_b3c21,MATR_b2c27,MATR_b4c25,MATR_b4c38,MATR_b2c39,MATR_b2c4","MATR_b2c31,MATR_b3c27,MATR_b2c29,MATR_b3c34,MATR_b4c17,MATR_b4c28,MATR_b3c25,MATR_b1c29",491.0,1156.0,,246.67823034198955
6336,-1.5661368370056152,-1.5667386054992676,0.0006017088890075684,1.0,47.77235412597656,False,220,"MATR_b2c43,MATR_b4c31,MATR_b2c42,MATR_b2c38,MATR_b1c20,MATR_b3c25,MATR_b2c46,MATR_b1c16,MATR_b3c16,MATR_b4c40,MATR_b1c43,MATR_b1c38,MATR_b4c5,MATR_b2c31,MATR_b1c45","MATR_b4c4,MATR_b3c10,MATR_b3c38,MATR_b2c5,MATR_b2c25,MATR_b4c20,MATR_b2c6,MATR_b1c40",460.0,1932.0,,246.72350155888125
6337,-0.9841792583465576,-0.9853621125221252,0.001182854175567627,1.0,24.818634033203125,False,180,"MATR_b4c35,MATR_b2c0,MATR_b1c44,MATR_b1c41,MATR_b2c28,MATR_b4c14,MATR_b2c2,MATR_b1c24,MATR_b4c33,MATR_b3c41","MATR_b1c1,MATR_b1c36,MATR_b4c44,MATR_b1c33,MATR_b4c38,MATR_b4c41,MATR_b2c38,MATR_b2c10",464.0,2154.0,,246.757980320137
6338,-0.8057286739349365,-0.8067091703414917,0.000980466604232788,1.0,88.77981567382812,False,120,"MATR_b4c4,MATR_b2c39,MATR_b4c39,MATR_b1c17,MATR_b4c28,MATR_b2c28,MATR_b1c0,MATR_b1c32,MATR_b1c40,MATR_b4c31,MATR_b3c25","MATR_b2c46,MATR_b1c1,MATR_b2c25,MATR_b1c41,MATR_b3c44,MATR_b4c2,MATR_b4c37,MATR_b1c9",428.0,2154.0,,246.78758749878034
6339,-1.3613393306732178,-1.3620169162750244,0.0006775259971618652,1.0,127.42210388183594,False,280,"MATR_b2c28,MATR_b2c47,MATR_b1c26,MATR_b4c30,MATR_b2c10,MATR_b4c43,MATR_b4c19,MATR_b1c0,MATR_b2c31,MATR_b3c25","MATR_b4c27,MATR_b2c4,MATR_b1c24,MATR_b1c29,MATR_b3c10,MATR_b4c28,MATR_b4c37,MATR_b1c20",443.0,1076.0,,246.8304249001667
6340,-1.3652541637420654,-1.3676440715789795,0.0023899078369140625,1.0,105.97628021240234,False,140,"MATR_b1c26,MATR_b2c6,MATR_b1c36,MATR_b3c13,MATR_b3c38,MATR_b2c0,MATR_b4c25,MATR_b1c1,MATR_b2c1,MATR_b4c39,MATR_b3c22","MATR_b2c11,MATR_b1c41,MATR_b4c37,MATR_b2c4,MATR_b4c4,MATR_b2c31,MATR_b4c43,MATR_b1c44",443.0,1049.0,,246.862057228107
6341,-1.3055170774459839,-1.3060377836227417,0.0005207061767578125,1.0,34.77018737792969,False,220,"MATR_b3c27,MATR_b4c37,MATR_b2c11,MATR_b2c43,MATR_b2c39,MATR_b1c17,MATR_b3c13,MATR_b2c14,MATR_b2c42,MATR_b4c38,MATR_b4c13,MATR_b3c5","MATR_b4c33,MATR_b3c11,MATR_b1c0,MATR_b3c0,MATR_b2c2,MATR_b4c17,MATR_b2c25,MATR_b4c5",437.0,1858.0,,246.90265634888783
6342,-1.4381763935089111,-1.4395453929901123,0.0013689994812011719,1.0,146.3968505859375,False,300,"MATR_b1c43,MATR_b4c14,MATR_b4c5,MATR_b3c13,MATR_b1c1,MATR_b4c38,MATR_b2c14,MATR_b1c33","MATR_b1c31,MATR_b2c18,MATR_b2c36,MATR_b4c8,MATR_b2c35,MATR_b2c28,MATR_b2c47,MATR_b2c10",462.0,875.0,,246.94420387316495
6343,-1.330904245376587,-1.3314934968948364,0.0005893111228942871,1.0,71.28883361816406,False,240,"MATR_b1c45,MATR_b2c23,MATR_b4c43,MATR_b1c29,MATR_b2c44,MATR_b3c0,MATR_b1c36,MATR_b4c4","MATR_b3c35,MATR_b1c31,MATR_b2c35,MATR_b4c37,MATR_b2c28,MATR_b4c26,MATR_b2c10,MATR_b3c44",462.0,1091.0,,246.98207781882957
6344,-1.076951026916504,-1.0777368545532227,0.0007857978343963623,1.0,94.32061004638672,False,240,"MATR_b3c16,MATR_b1c43,MATR_b4c43,MATR_b4c17,MATR_b4c27,MATR_b3c8,MATR_b1c39,MATR_b3c13,MATR_b3c11,MATR_b3c4,MATR_b4c23","MATR_b3c26,MATR_b3c28,MATR_b3c5,MATR_b4c19,MATR_b3c38,MATR_b3c41,MATR_b2c38,MATR_b4c14",464.0,1932.0,,247.02362969191745
6345,-1.2995010614395142,-1.3008623123168945,0.001361250877380371,1.0,17.94915008544922,False,140,"MATR_b3c34,MATR_b2c10,MATR_b4c25,MATR_b4c28,MATR_b3c39,MATR_b2c47,MATR_b1c9,MATR_b1c1,MATR_b1c28,MATR_b3c22,MATR_b3c35,MATR_b1c31,MATR_b4c40,MATR_b3c44,MATR_b3c13,MATR_b2c1","MATR_b2c17,MATR_b4c30,MATR_b4c39,MATR_b1c0,MATR_b3c5,MATR_b2c42,MATR_b4c22,MATR_b4c0",465.0,1858.0,,247.05811266088858
6346,-1.7565194368362427,-1.757336139678955,0.00081673264503479,1.0,59.7822380065918,False,280,"MATR_b1c39,MATR_b4c4,MATR_b2c45,MATR_b1c0,MATR_b1c43,MATR_b3c8,MATR_b1c9,MATR_b4c14,MATR_b1c32,MATR_b2c46,MATR_b3c41","MATR_b2c42,MATR_b3c28,MATR_b4c27,MATR_b4c40,MATR_b2c36,MATR_b2c32,MATR_b2c34,MATR_b2c44",455.0,871.0,,247.10328709613532
6347,-1.0480401515960693,-1.0483449697494507,0.00030487775802612305,1.0,91.9448471069336,False,160,"MATR_b3c27,MATR_b2c47,MATR_b4c20,MATR_b2c5,MATR_b4c22,MATR_b4c17,MATR_b3c16,MATR_b4c19,MATR_b3c22,MATR_b2c23,MATR_b2c6,MATR_b4c23,MATR_b2c20,MATR_b2c44","MATR_b1c38,MATR_b3c44,MATR_b3c28,MATR_b1c29,MATR_b3c41,MATR_b3c5,MATR_b4c4,MATR_b1c1",539.0,2154.0,,247.13825772190467
6348,-1.8893630504608154,-1.890079140663147,0.0007160305976867676,1.0,44.1881103515625,False,220,"MATR_b1c40,MATR_b1c36,MATR_b1c7,MATR_b3c38,MATR_b1c38,MATR_b4c28,MATR_b2c31,MATR_b4c24,MATR_b4c0,MATR_b4c20,MATR_b1c20,MATR_b3c41,MATR_b2c2,MATR_b1c44","MATR_b2c14,MATR_b2c6,MATR_b4c14,MATR_b2c11,MATR_b2c35,MATR_b2c10,MATR_b3c19,MATR_b3c10",462.0,1152.0,,247.18198216008022
6349,-0.23497942090034485,-0.23569878935813904,0.0007193684577941895,1.0,71.27544403076172,False,160,"MATR_b1c23,MATR_b3c38,MATR_b2c14,MATR_b2c4,MATR_b3c44,MATR_b1c26,MATR_b4c40,MATR_b3c12,MATR_b2c11,MATR_b2c6,MATR_b2c34,MATR_b1c39","MATR_b4c24,MATR_b4c13,MATR_b3c11,MATR_b1c38,MATR_b4c30,MATR_b2c20,MATR_b1c45,MATR_b2c46",428.0,988.0,,247.21625191811472
6350,-0.6469529867172241,-0.6480664014816284,0.0011134147644042969,1.0,23.204328536987305,False,140,"MATR_b1c36,MATR_b1c31,MATR_b2c17,MATR_b4c31,MATR_b2c11,MATR_b3c4,MATR_b3c8,MATR_b4c44,MATR_b4c24,MATR_b3c44,MATR_b2c5,MATR_b1c39","MATR_b4c40,MATR_b3c41,MATR_b2c1,MATR_b3c38,MATR_b1c32,MATR_b3c40,MATR_b2c28,MATR_b2c25",147.0,1932.0,,247.2484253840521
6351,-1.6455450057983398,-1.648080825805664,0.0025357604026794434,1.0,73.61675262451172,False,260,"MATR_b4c2,MATR_b1c24,MATR_b3c12,MATR_b1c31,MATR_b3c44,MATR_b1c41,MATR_b3c40,MATR_b3c22","MATR_b3c11,MATR_b4c44,MATR_b2c29,MATR_b2c39,MATR_b2c42,MATR_b4c26,MATR_b1c28,MATR_b3c8",458.0,942.0,,247.2855415251106
6352,-1.0687546730041504,-1.0694396495819092,0.0006849467754364014,1.0,61.89493942260742,False,300,"MATR_b1c33,MATR_b2c32,MATR_b1c15,MATR_b1c28,MATR_b2c43,MATR_b2c29,MATR_b2c25,MATR_b4c33,MATR_b4c38,MATR_b2c20,MATR_b4c0,MATR_b3c5,MATR_b2c45,MATR_b2c34,MATR_b1c0,MATR_b2c38","MATR_b3c8,MATR_b4c35,MATR_b3c16,MATR_b3c21,MATR_b1c16,MATR_b1c31,MATR_b3c41,MATR_b3c12",770.0,1635.0,,247.3449923377484
6353,-1.356459617614746,-1.3567912578582764,0.00033164024353027344,1.0,136.6343231201172,False,280,"MATR_b4c38,MATR_b1c24,MATR_b2c47,MATR_b4c26,MATR_b1c45,MATR_b2c35,MATR_b2c10,MATR_b2c46,MATR_b1c39,MATR_b3c27,MATR_b3c4,MATR_b2c45,MATR_b3c16,MATR_b3c13,MATR_b2c42,MATR_b3c12","MATR_b2c13,MATR_b3c5,MATR_b3c35,MATR_b2c26,MATR_b2c11,MATR_b4c17,MATR_b4c16,MATR_b1c0",470.0,1858.0,,247.40094270789996
6354,-0.9805062413215637,-0.9817674160003662,0.0012611746788024902,1.0,29.234790802001953,False,120,"MATR_b1c45,MATR_b1c23,MATR_b4c5,MATR_b2c45,MATR_b4c16,MATR_b4c22,MATR_b2c25,MATR_b4c31,MATR_b4c39,MATR_b2c44,MATR_b1c24","MATR_b4c13,MATR_b1c7,MATR_b1c17,MATR_b1c0,MATR_b4c35,MATR_b2c11,MATR_b2c13,MATR_b1c28",476.0,1858.0,,247.43032417306677
6355,-0.5961402058601379,-0.5965632796287537,0.00042307376861572266,1.0,159.80918884277344,False,160,"MATR_b4c35,MATR_b1c45,MATR_b4c4,MATR_b4c0,MATR_b2c45,MATR_b4c26,MATR_b3c19,MATR_b1c32,MATR_b4c16,MATR_b1c36,MATR_b3c38,MATR_b1c24,MATR_b3c13,MATR_b2c14","MATR_b4c31,MATR_b1c33,MATR_b4c24,MATR_b4c20,MATR_b3c4,MATR_b3c35,MATR_b1c0,MATR_b1c29",559.0,1858.0,,247.4654454421252
6356,-1.1177464723587036,-1.11911940574646,0.00137290358543396,1.0,76.92131805419922,False,200,"MATR_b2c35,MATR_b3c41,MATR_b4c25,MATR_b2c39,MATR_b1c15,MATR_b4c39,MATR_b2c27,MATR_b1c16","MATR_b3c21,MATR_b2c13,MATR_b1c1,MATR_b2c5,MATR_b3c25,MATR_b4c24,MATR_b4c13,MATR_b1c24",479.0,2154.0,,247.49937769491225
6357,0.08830565214157104,0.0869513750076294,0.0013542771339416504,1.0,257.6292724609375,False,260,"MATR_b3c10,MATR_b2c13,MATR_b4c13,MATR_b3c0,MATR_b1c16,MATR_b2c44,MATR_b3c35,MATR_b1c0,MATR_b3c34,MATR_b1c36","MATR_b2c4,MATR_b4c35,MATR_b3c25,MATR_b3c28,MATR_b2c46,MATR_b1c32,MATR_b1c33,MATR_b4c23",428.0,1081.0,,247.5399764147587
6358,-1.457653522491455,-1.4596214294433594,0.001967877149581909,1.0,56.29231643676758,False,280,"MATR_b1c32,MATR_b1c28,MATR_b3c4,MATR_b3c22,MATR_b2c26,MATR_b3c12,MATR_b2c38,MATR_b3c21,MATR_b2c31","MATR_b2c44,MATR_b4c31,MATR_b2c43,MATR_b4c38,MATR_b3c0,MATR_b3c25,MATR_b4c20,MATR_b1c31",455.0,1055.0,,247.58125428203493
6359,-0.49004286527633667,-0.4904888868331909,0.00044602155685424805,1.0,177.226318359375,False,140,"MATR_b4c0,MATR_b2c23,MATR_b3c19,MATR_b1c24,MATR_b2c46,MATR_b1c7,MATR_b1c28,MATR_b1c44,MATR_b1c32,MATR_b3c35,MATR_b2c42,MATR_b4c31,MATR_b3c21,MATR_b2c14","MATR_b4c28,MATR_b3c8,MATR_b2c0,MATR_b4c35,MATR_b4c4,MATR_b1c0,MATR_b1c29,MATR_b4c27",299.0,1858.0,,247.61527058295906
6360,-0.8260527849197388,-0.8264251351356506,0.00037238001823425293,1.0,189.3909454345703,False,180,"MATR_b2c47,MATR_b1c38,MATR_b1c43,MATR_b3c44,MATR_b1c41,MATR_b2c6,MATR_b4c27,MATR_b2c38,MATR_b1c16,MATR_b1c7,MATR_b3c25,MATR_b2c18,MATR_b3c28,MATR_b4c39,MATR_b1c39,MATR_b2c46","MATR_b1c9,MATR_b1c32,MATR_b1c1,MATR_b4c35,MATR_b1c29,MATR_b4c26,MATR_b1c36,MATR_b3c40",476.0,2154.0,,247.6555555127561
6361,-1.4456366300582886,-1.4466552734375,0.0010186731815338135,1.0,61.021217346191406,False,160,"MATR_b1c41,MATR_b2c10,MATR_b3c35,MATR_b2c42,MATR_b3c13,MATR_b1c28,MATR_b1c23,MATR_b4c27,MATR_b3c16,MATR_b1c33,MATR_b2c5","MATR_b4c31,MATR_b2c35,MATR_b4c23,MATR_b3c28,MATR_b4c24,MATR_b4c41,MATR_b3c5,MATR_b2c38",462.0,1038.0,,247.68906589178368
6362,-1.297643780708313,-1.2979893684387207,0.00034555792808532715,1.0,115.1177978515625,False,240,"MATR_b4c27,MATR_b2c13,MATR_b2c10,MATR_b3c10,MATR_b4c19,MATR_b3c0,MATR_b1c40,MATR_b2c25,MATR_b4c24,MATR_b1c15,MATR_b3c4,MATR_b4c0,MATR_b1c43,MATR_b1c32,MATR_b1c41,MATR_b2c26","MATR_b1c20,MATR_b2c42,MATR_b1c33,MATR_b1c29,MATR_b1c16,MATR_b4c35,MATR_b2c34,MATR_b1c44",465.0,1081.0,,247.73914062278345
6363,1.1649471521377563,1.1641452312469482,0.0008019208908081055,1.0,161.90353393554688,False,140,"MATR_b2c17,MATR_b2c47,MATR_b2c6,MATR_b1c1,MATR_b4c28,MATR_b1c23,MATR_b4c44,MATR_b3c12,MATR_b2c34,MATR_b3c40,MATR_b2c32","MATR_b1c29,MATR_b3c39,MATR_b3c19,MATR_b2c29,MATR_b1c26,MATR_b1c32,MATR_b4c43,MATR_b4c30",497.0,1154.0,,247.77081082202494
6364,1.3382424116134644,1.3371518850326538,0.0010905265808105469,1.0,471.2284240722656,False,260,"MATR_b4c25,MATR_b4c28,MATR_b3c0,MATR_b2c25,MATR_b2c2,MATR_b3c4,MATR_b3c10,MATR_b4c27,MATR_b3c21,MATR_b2c6,MATR_b3c16","MATR_b1c41,MATR_b2c27,MATR_b2c28,MATR_b3c25,MATR_b1c32,MATR_b4c5,MATR_b1c24,MATR_b3c27",467.0,1049.0,,247.81362277409062
6365,-1.0457977056503296,-1.04756760597229,0.0017699003219604492,1.0,35.43368148803711,False,100,"MATR_b3c34,MATR_b4c23,MATR_b1c0,MATR_b4c37,MATR_b3c8,MATR_b2c18,MATR_b2c44,MATR_b4c28,MATR_b4c14,MATR_b4c22,MATR_b2c38","MATR_b1c16,MATR_b2c29,MATR_b4c44,MATR_b1c29,MATR_b1c31,MATR_b4c39,MATR_b1c23,MATR_b3c13",497.0,1012.0,,247.84179686801508
6366,-0.9198369979858398,-0.9204145073890686,0.0005775094032287598,1.0,87.219970703125,False,140,"MATR_b3c0,MATR_b1c24,MATR_b2c45,MATR_b2c34,MATR_b1c39,MATR_b4c38,MATR_b3c38,MATR_b2c36,MATR_b2c2,MATR_b4c24,MATR_b4c33,MATR_b2c46,MATR_b3c41,MATR_b2c10,MATR_b3c4,MATR_b4c17","MATR_b2c23,MATR_b3c22,MATR_b4c5,MATR_b1c43,MATR_b2c35,MATR_b2c20,MATR_b1c28,MATR_b2c42",462.0,1000.0,,247.87577722081915
6367,-0.962403416633606,-0.9633238315582275,0.0009203851222991943,1.0,162.3752899169922,False,240,"MATR_b2c38,MATR_b2c28,MATR_b4c20,MATR_b3c28,MATR_b2c23,MATR_b4c38,MATR_b2c39,MATR_b4c27","MATR_b3c25,MATR_b4c14,MATR_b3c39,MATR_b2c6,MATR_b4c26,MATR_b4c44,MATR_b2c31,MATR_b2c11",476.0,1154.0,,247.91356786014512
6368,0.33815744519233704,0.3372492790222168,0.0009081661701202393,1.0,275.56597900390625,False,240,"MATR_b2c34,MATR_b2c42,MATR_b1c32,MATR_b2c2,MATR_b1c23,MATR_b1c20,MATR_b4c43,MATR_b1c43,MATR_b4c4,MATR_b3c27,MATR_b3c25","MATR_b1c28,MATR_b2c14,MATR_b1c40,MATR_b2c0,MATR_b1c36,MATR_b1c7,MATR_b2c10,MATR_b4c2",299.0,964.0,,247.95478815911338
6369,-1.1624987125396729,-1.163323163986206,0.0008243918418884277,1.0,168.70120239257812,False,140,"MATR_b1c40,MATR_b1c9,MATR_b3c25,MATR_b4c17,MATR_b2c31,MATR_b2c38,MATR_b2c32,MATR_b1c41,MATR_b1c36,MATR_b3c39,MATR_b4c22","MATR_b2c26,MATR_b2c18,MATR_b3c13,MATR_b4c40,MATR_b4c4,MATR_b3c11,MATR_b1c7,MATR_b2c35",462.0,871.0,,247.98632752196863
6370,-0.8679269552230835,-0.8689736127853394,0.0010466277599334717,1.0,24.998430252075195,False,180,"MATR_b1c31,MATR_b3c4,MATR_b3c40,MATR_b1c15,MATR_b1c36,MATR_b1c44,MATR_b3c19,MATR_b4c31,MATR_b2c26,MATR_b4c22,MATR_b2c0","MATR_b1c9,MATR_b3c16,MATR_b4c38,MATR_b2c17,MATR_b1c38,MATR_b1c28,MATR_b3c8,MATR_b2c4",443.0,1635.0,,248.02151867188513
6371,-0.8442729711532593,-0.8450736999511719,0.0008007287979125977,1.0,231.6442108154297,False,300,"MATR_b2c32,MATR_b3c25,MATR_b3c10,MATR_b4c39,MATR_b4c28,MATR_b4c0,MATR_b4c44,MATR_b3c39,MATR_b1c17,MATR_b3c22,MATR_b3c19,MATR_b4c23","MATR_b1c24,MATR_b3c41,MATR_b4c38,MATR_b4c14,MATR_b2c25,MATR_b1c38,MATR_b3c28,MATR_b1c28",460.0,1055.0,,248.0720782149583
6372,-1.2153372764587402,-1.2181384563446045,0.0028012096881866455,1.0,109.20071411132812,False,180,"MATR_b2c28,MATR_b2c13,MATR_b4c24,MATR_b2c11,MATR_b1c20,MATR_b2c23,MATR_b2c39,MATR_b4c4,MATR_b4c44","MATR_b3c41,MATR_b2c5,MATR_b4c23,MATR_b2c18,MATR_b3c39,MATR_b3c5,MATR_b1c0,MATR_b3c10",479.0,1858.0,,248.10525553813204
