iteration,source,alpha
890,CALCE_CX2_36.pkl,0.0
890,CALCE_CX2_38.pkl,0.6085510849952698
900,CALCE_CX2_16.pkl,0.06926177442073822
900,CALCE_CX2_33.pkl,0.06861952692270279
900,CALCE_CX2_34.pkl,0.09756898134946823
900,CALCE_CX2_35.pkl,0.15591882169246674
900,CALCE_CX2_36.pkl,0.0
900,CALCE_CX2_38.pkl,0.608630895614624
910,CALCE_CX2_16.pkl,0.06894281506538391
910,CALCE_CX2_33.pkl,0.06787816435098648
910,CALCE_CX2_34.pkl,0.09932421147823334
910,CALCE_CX2_35.pkl,0.15558862686157227
910,CALCE_CX2_36.pkl,0.0
910,CALCE_CX2_38.pkl,0.6082661747932434
920,CALCE_CX2_16.pkl,0.06790507584810257
920,CALCE_CX2_33.pkl,0.06493920087814331
920,CALCE_CX2_34.pkl,0.10674359649419785
920,CALCE_CX2_35.pkl,0.1547069549560547
920,CALCE_CX2_36.pkl,0.0
920,CALCE_CX2_38.pkl,0.6057051420211792
