fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,MATR_b1c30,1.0,130,130,130,ok,,0.04589319226546454,0.0007878718151708153,-2.4828516041474575,0.8162911611785095,0.09095360726368178,131,128,577,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,140,140,140,ok,,0.04243808875806143,0.001197039091427321,-2.5628582933072273,0.8765432098765432,0.09302137087374128,141,128,567,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,140,140,140,ok,,0.039448279330023886,0.000583881181878354,-2.683772126490612,0.892416225749559,0.08878257986482611,141,128,567,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,140,140,140,ok,,0.040985499557986645,0.0005963081494603228,-2.6260433688576255,0.8606701940035273,0.088239795695013,141,128,567,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,140,140,140,ok,,0.04323462509585045,0.0006386951789846274,-2.5372093350463136,0.8359788359788359,0.0877687917276782,141,128,567,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,140,140,140,ok,,0.045165875195581136,0.0007268037335873556,-2.457570697615282,0.7954144620811288,0.08765997828773381,141,128,567,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,150,150,150,ok,,0.03671769111167785,0.0009313397184828043,-2.760825509740693,0.9425493716337523,0.08838175700316424,151,128,557,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,150,150,150,ok,,0.034921845703655335,0.0003286047543121784,-2.8358867639743215,0.9389587073608617,0.0838816007957876,151,128,557,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,150,150,150,ok,,0.03651902853757977,0.00034896827629449234,-2.776864481305586,0.8994614003590664,0.08349761681711794,151,128,557,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,150,150,150,ok,,0.03866173377946495,0.0003995559249692082,-2.693816402664719,0.8635547576301615,0.0832437108897365,151,128,557,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,150,150,150,ok,,0.04024631418564487,0.0004909830507441315,-2.6303664580360513,0.8402154398563735,0.08326235806486784,151,128,557,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,160,160,160,ok,,0.031137993733429816,0.0006521512186411504,-2.95614403352079,0.9707495429616088,0.08373851313206693,161,128,547,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,160,160,160,ok,,0.029837628729410703,5.5707872728461005e-05,-3.0105371887573122,0.9689213893967094,0.07929982245201048,161,128,547,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,160,160,160,ok,,0.03141301075949934,7.970399119339167e-05,-2.9543538321014577,0.946983546617916,0.07900944593800424,161,128,547,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,160,160,160,ok,,0.03337382262452437,0.00013269560904471955,-2.881330100288314,0.9287020109689214,0.07888417547774602,161,128,547,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,160,160,160,ok,,0.03473551041975422,0.0002255976650621383,-2.8296956523554058,0.9012797074954296,0.07896998582306125,161,128,547,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,170,170,170,ok,,0.026865464382266068,0.0006055483313347487,-3.106538630086788,0.9832402234636871,0.07952591356514731,171,128,537,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,170,170,170,ok,,0.025863229599220647,0.001196153816374279,-3.14671963691904,0.9776536312849162,0.07520053580592254,171,128,537,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,170,170,170,ok,,0.02729979762587064,0.001170578734205563,-3.0961185454524895,0.9702048417132216,0.07500134504505608,171,128,537,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,170,170,170,ok,,0.029037321863435956,0.0011175391682155533,-3.033011834711365,0.9608938547486033,0.0749731614420999,171,128,537,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,170,170,170,ok,,0.03024728317971709,0.0010224534594674983,-2.9893147971593472,0.9515828677839852,0.07510507956420237,171,128,537,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,180,180,180,ok,,0.02344040455244098,0.0004557809408433089,-3.2274940384401165,0.9905123339658444,0.07516013153206931,181,128,527,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,180,180,180,ok,,0.021842393099925174,0.00013800959555221315,-3.2889470055362278,0.9924098671726755,0.07117689991540638,181,128,527,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,180,180,180,ok,,0.02299076682389838,0.00012052068697643303,-3.2463370181552245,0.9886148007590133,0.07092605128278942,181,128,527,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,180,180,180,ok,,0.02450665468154311,7.260544705844918e-05,-3.1900255414549226,0.9772296015180265,0.07088777987681051,181,128,527,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,180,180,180,ok,,0.025682399231559655,2.2821235952652508e-05,-3.1476457428725837,0.9658444022770398,0.07106687077142183,181,128,527,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,190,190,190,ok,,0.02611610573989123,0.0003075032469302963,-3.096009230734484,0.965183752417795,0.07462918192908852,191,128,517,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,190,190,190,ok,,0.025815472382151282,0.0002486396884547881,-3.1052953268498356,0.9593810444874274,0.07028910782349744,191,128,517,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,190,190,190,ok,,0.027159604974096908,0.00021523191035310862,-3.049926031156177,0.941972920696325,0.07021409260182841,191,128,517,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,190,190,190,ok,,0.02867869644312385,0.00015811561512313332,-2.986650712328583,0.9206963249516441,0.07028769625862902,191,128,517,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,190,190,190,ok,,0.02975073186982316,6.664456605265379e-05,-2.9441056819186433,0.9148936170212766,0.07042953627069237,191,128,517,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,200,200,200,ok,,0.022351879005454794,0.00020240239096691592,-3.2491544598803705,0.9901380670611439,0.07006206695456614,201,128,507,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,200,200,200,ok,,0.021627561561164292,0.0003611984049023409,-3.2776903966163626,0.9861932938856016,0.06600615237302887,201,128,507,step10,10
