schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step1,1,0.0,122,3,0.12406988909874522,0.04156998116701118,0.13936454223797132,0.013053859369905219,-1.1217015349771495,0.8146477627589218,0.3400771317642135,122.0,122.0,1048.0
step1,1,0.25,122,3,0.09149019548721227,0.029877088623878358,0.07555755662408814,0.015479889608641587,0.4440873772269045,0.4493948729422443,0.12656084983432345,122.0,122.0,1048.0
step1,1,0.5,122,3,0.09127685185635766,0.029838074295724725,0.07555347694692881,0.015262937405286947,0.35927704975895564,0.45447328100283474,0.12652094547391912,122.0,122.0,1048.0
step1,1,0.75,122,3,0.09114561824717647,0.029830695158525697,0.07557432975886662,0.01510135436905291,0.3001053256757988,0.4580332970935466,0.12726405783156308,122.0,122.0,1048.0
step1,1,1.0,122,3,0.09094435906638754,0.0295565300197762,0.07558502172412616,0.01492807550821651,0.25840527988654594,0.4620123852879832,0.1284693020355276,122.0,122.0,1048.0
step1,1,0.0,123,3,0.12388690217696625,0.04138068363752973,0.13917597457163663,0.015195107527460524,-1.1261537549910126,0.8171757284289646,0.34006709060282053,123.0,123.0,1047.0
step1,1,0.25,123,3,0.09240021471269438,0.02943609301234605,0.0754140883779562,0.014519229351361851,1.017776544297053,0.4355560101659706,0.1231214777481654,123.0,123.0,1047.0
step1,1,0.5,123,3,0.09237043353651335,0.02922003703575111,0.07558922012854641,0.01458492787958928,1.053599883719132,0.43282735984398335,0.12239172589391917,123.0,123.0,1047.0
step1,1,0.75,123,3,0.09233781302716104,0.029097161229662265,0.07564948563669567,0.014581590120612775,1.0579485707331828,0.4333652600446442,0.12270003032395642,123.0,123.0,1047.0
step1,1,1.0,123,3,0.0922022578190687,0.028780097584261345,0.07573783560668303,0.01450308894063553,1.0591189508689658,0.43993368386167137,0.1236608452031086,123.0,123.0,1047.0
step1,1,0.0,124,3,0.12373404251884934,0.04120733597121801,0.13907828361485705,0.0133128794748029,-1.130436105579261,0.8184694678845142,0.3401219700499933,124.0,124.0,1046.0
step1,1,0.25,124,3,0.09157606626278281,0.030417782883926194,0.07535624063492892,0.014761203698684907,0.3881082853835458,0.4558270281807153,0.12727227860839926,124.0,124.0,1046.0
step1,1,0.5,124,3,0.09131525278844117,0.030490549147169914,0.07533896059194213,0.014459575254152904,0.2722387788270124,0.45737944363216737,0.1274327001103877,124.0,124.0,1046.0
step1,1,0.75,124,3,0.09112966073367491,0.030559051167988127,0.07535879638465816,0.014207224108045388,0.18525749800891536,0.4628395761957253,0.12842157378506977,124.0,124.0,1046.0
step1,1,1.0,124,3,0.0908181044216488,0.03042693212133604,0.07537593767890159,0.013843197854072398,0.08171740760717405,0.4709576807001225,0.1302553796705215,124.0,124.0,1046.0
